_id,,x_mean,x_std,x_max,x_min,x_energy,x_iqr,y_mean,y_std,y_max,y_min,y_energy,y_iqr,z_mean,z_std,z_max,z_min,z_energy,z_iqr,sma,xy_corr,xz_corr,yz_corr
47,51786,12672.4,870.5200117797933,14076.0,11024.0,161339948.8,1553.0,3316.68,1172.5188709041142,5596.0,1380.0,12361418.72,2166.0,-9932.12,784.0510094723164,-8376.0,-11196.0,99255596.32,1277.0,16520.23574951352,-0.8522904651476054,0.9433306774649166,-0.7841022007347112
47,51811,12562.52,748.3957587514576,13696.0,11024.0,158371404.0,1389.0,3302.68,1149.4745121756334,5596.0,1776.0,12215773.92,2165.0,-10100.08,575.9301248301616,-9352.0,-11196.0,102339994.56,1080.0,16519.397587978747,-0.895886812050029,0.934734407621272,-0.871180939668959
47,51836,12889.12,705.5318687187573,13992.0,11024.0,166622211.84,1210.0,2765.16,1018.5491436252823,5596.0,1776.0,8673177.76,877.0,-9864.36,539.8768568905982,-9136.0,-11164.0,97594150.56,832.0,16518.562728526696,-0.9131154452378146,0.948777497675511,-0.9038631765323148
47,51861,13335.88,285.4728942182488,13992.0,11948.0,177926375.2,287.0,2155.8,200.96926746308284,2780.0,1628.0,4687458.4,218.0,-9478.12,271.64769519182806,-8868.0,-10376.0,89907813.28,273.0,16507.509613303835,-0.40591922800308633,0.7094104485249841,-0.3293987394252979
47,51886,13493.52,287.069079076147,14068.0,12888.0,182156666.56,469.0,2065.76,227.7757678157238,2780.0,1628.0,4318727.36,346.0,-9261.84,339.05557245401536,-8532.0,-9880.0,85895489.28,539.0,16503.104085841904,-0.5205383923748039,0.815519030734491,-0.5927999113366705
47,51911,13631.84,267.91159102598084,14068.0,12888.0,185898120.64,339.0,1939.52,197.32209632216083,2384.0,1628.0,3800284.48,298.0,-9082.48,322.66505384019,-8532.0,-9880.0,82594514.56,505.0,16500.81421330345,-0.5315246792077354,0.814771956433669,-0.603115820108469
47,51936,13751.4,168.21090657541103,14068.0,13228.0,189129013.92,186.0,1843.24,170.20362849104558,2384.0,1592.0,3426213.28,175.0,-8918.28,212.36618270230747,-8532.0,-9880.0,79580366.56,239.0,16496.31945670878,-0.45195257785182824,0.7961545114467984,-0.43095784702247286
47,51961,13819.72,114.1698256586308,14116.0,13504.0,190997565.28,142.0,1783.36,157.44599972144658,2308.0,1336.0,3204914.24,142.0,-8831.0,120.1687365853484,-8532.0,-9144.0,78000857.12,144.0,16498.399179697662,-0.10950990100432459,0.574679941374284,-0.015503804786863579
47,51986,13795.6,111.34948168141622,14116.0,13504.0,190330854.08,162.0,1839.96,197.04441995231983,2308.0,1336.0,3423891.04,294.0,-8858.64,108.4028699906787,-8580.0,-9144.0,78487136.32,137.0,16499.588599109007,-0.3096531672637027,0.575287284675308,-0.17593510655033476
47,52011,13776.72,114.92624600244658,14116.0,13504.0,189811089.92,170.0,1864.96,194.5039751872413,2308.0,1336.0,3515529.28,278.0,-8884.12,111.88660204495456,-8580.0,-9128.0,78939981.6,147.0,16500.31567885154,-0.24906788859003548,0.5589331723171248,-0.15200559408052852
47,52036,13780.48,119.30476041884798,14116.0,13504.0,189915720.32,159.0,1886.16,196.74886417857167,2308.0,1336.0,3595922.56,262.0,-8872.32,126.85049499628364,-8580.0,-9128.0,78733992.32,163.0,16499.66951539559,-0.27806785314408966,0.5827690013356526,-0.21922307875408695
47,52061,13782.48,105.64477165383344,14028.0,13504.0,189967804.16,140.0,1918.36,140.27055530962645,2188.0,1452.0,3699584.16,187.0,-8861.72,120.7374712742108,-8580.0,-9128.0,78544513.12,167.0,16498.693707905462,-0.23514226793065202,0.6259957848402197,-0.31663638873095673
47,52086,13819.48,98.15865121370399,14064.0,13580.0,190987566.24,161.0,1866.68,121.49912748575883,2104.0,1452.0,3499108.64,137.0,-8819.52,116.64298287740455,-8580.0,-9128.0,77797402.56,161.0,16500.893432519202,-0.18676884393662127,0.6103780986375033,-0.2853942021404078
47,52111,13835.48,90.84057296705384,14064.0,13556.0,191428676.32,122.0,1813.16,154.51747768163332,2104.0,1300.0,3311186.08,205.0,-8802.16,97.5703548287434,-8580.0,-9044.0,77487445.44,148.0,16499.18561663845,0.020895314124353633,0.5679771559770662,0.04760327323196993
47,52136,13852.84,96.40871749014072,14120.0,13556.0,191910377.76,118.0,1788.36,160.19694444684126,2104.0,1300.0,3223637.92,227.0,-8795.28,96.46583945527493,-8440.0,-9044.0,77366162.88,124.0,16507.438389224197,0.08261757427706429,0.5501156371699419,0.22415461033247563
47,52161,13869.32,95.66955755326299,14120.0,13556.0,192367098.4,114.0,1767.8,145.13066213213736,2104.0,1300.0,3145969.12,202.0,-8771.32,111.19778356918661,-8440.0,-9044.0,76948295.84,128.0,16506.26547235107,0.22769701125363254,0.5702983341277854,0.37024475608434204
47,52186,13827.56,178.12754027963587,14216.0,13264.0,191232827.68,167.0,1856.52,289.0372203496937,2924.0,1300.0,3529373.6,233.0,-8825.08,189.11626908417065,-8440.0,-9288.0,77917444.32,233.0,16512.843900810105,-0.5262436226460416,0.8447870764285341,-0.44356624978879267
47,52211,13799.2,195.6719580101538,14216.0,13264.0,190455825.28,260.0,1950.2,286.2507906565795,2924.0,1344.0,3884400.16,266.0,-8847.16,208.8585969869258,-8440.0,-9288.0,78315425.76,311.0,16512.11122264259,-0.6316912492176945,0.857020499054242,-0.5200007915174264
47,52236,13731.92,195.61246371232937,14216.0,13264.0,188603508.48,312.0,2015.08,248.0279260914248,2924.0,1532.0,4121450.08,257.0,-8925.12,218.54252203950736,-8460.0,-9288.0,79705050.24,334.0,16505.290768227853,-0.5882804717306055,0.8750915299401831,-0.49138859108179367
47,52261,13669.56,174.54485227172003,14216.0,13264.0,186887031.84,195.0,2034.56,238.46141165498,2924.0,1532.0,4195729.6,249.0,-9017.48,175.22478953813058,-8528.0,-9360.0,81345342.24,165.0,16505.224203270296,-0.41714696586145855,0.83677687736377,-0.24736657507864487
47,52286,13630.24,134.23130345896962,13992.0,13312.0,185801280.32,192.0,2070.76,280.62078081685837,3196.0,1532.0,4366007.52,268.0,-9063.48,154.4226444900775,-8564.0,-9460.0,82170277.6,182.0,16502.504422367412,-0.248171411067847,0.7505629924102744,-0.02066520760807351
47,52311,13584.44,137.0439964745214,13856.0,13148.0,184555603.36,198.0,2070.92,269.19099449118306,3196.0,1676.0,4360448.8,237.0,-9139.04,157.87489741032172,-8764.0,-9636.0,83546727.36,222.0,16506.2700858521,-0.12068103553492941,0.7211342240049196,0.10237501514269816
47,52336,13541.6,140.3234359138881,13856.0,13148.0,183394424.32,190.0,2085.56,268.45876308056705,3196.0,1660.0,4420909.92,242.0,-9195.64,169.28044509306454,-8764.0,-9636.0,84588164.32,244.0,16504.46586300703,-0.04392558654878328,0.7316090128155084,0.16207731308314072
47,52361,13439.48,176.69619421628647,13780.0,12940.0,180650532.0,253.0,2249.48,351.99800504485137,3356.0,1660.0,5182823.84,442.0,-9305.96,197.60218785849327,-8764.0,-9772.0,86639547.68,240.0,16506.52904411449,-0.33384128196224827,0.787676517475386,-0.15192065259016113
47,52386,13384.12,177.36518738745048,13780.0,12940.0,179165812.0,252.0,2292.32,384.9410522890136,3364.0,1660.0,5401428.8,442.0,-9366.6,185.6407957602664,-8996.0,-9908.0,87767313.44,270.0,16502.310934231788,-0.6562093469741459,0.7690385195102757,-0.589616320852546
47,52411,13411.16,199.5852629122007,13800.0,12940.0,179898648.48,304.0,2242.44,428.3236367255225,3364.0,1496.0,5210163.68,518.0,-9339.48,202.34396557357397,-8976.0,-9908.0,87266420.32,297.0,16503.5566146191,-0.7214428991472774,0.8342066502830122,-0.693503386689524
47,52436,13450.96,216.10518950110216,13800.0,12940.0,180974559.36,361.0,2158.08,485.2941975563051,3364.0,1496.0,4890464.64,739.0,-9305.2,209.7351865683181,-8976.0,-9908.0,86630296.0,326.0,16507.217285769573,-0.7916587046773333,0.8663551155675947,-0.7593149670463515
47,52461,13551.88,181.133985789783,13912.0,12948.0,183685932.96,158.0,1908.72,435.42687936406526,3364.0,1348.0,3830912.64,417.0,-9209.52,174.36131532775929,-8860.0,-9908.0,84845356.48,145.0,16503.217991813155,-0.7866805688337626,0.8304331636134674,-0.749803027336675
47,52486,13642.48,130.941924053217,13948.0,13172.0,186134234.88,156.0,1671.56,230.06430019067346,2344.0,1176.0,2846513.12,285.0,-9112.84,132.02300993203286,-8768.0,-9536.0,83061108.64,146.0,16493.532440614945,-0.3863767982621559,0.7098742021489614,-0.2849204251592848
47,52511,13705.28,173.0215190680521,14136.0,13248.0,187864336.96,251.0,1699.84,244.78589779147356,2344.0,1176.0,2948776.96,403.0,-9020.72,217.9488439654074,-8448.0,-9320.0,81420416.0,281.0,16499.336452804735,0.05380541803433409,0.8480095538426745,0.22056496285832555
47,52536,13660.24,218.34330858547355,14136.0,13136.0,186649353.92,312.0,1720.88,252.20583544863763,2344.0,1176.0,3024399.68,418.0,-9081.12,284.3387253032356,-8448.0,-9684.0,82546780.48,387.0,16498.91952699266,-0.06445081810935958,0.8915068331658267,0.06532799249870201
47,52561,13570.2,276.21240545874264,14136.0,12984.0,184225858.4,439.0,1776.04,236.2217721899639,2344.0,1176.0,3209560.8,282.0,-9200.16,367.70428171001174,-8448.0,-9892.0,84776798.4,595.0,16498.64501837808,-0.05410841188137805,0.9268971441365599,0.02825972360672367
47,52586,13474.44,272.7149812718666,14136.0,12984.0,181634163.04,286.0,1841.88,119.35781702448168,2172.0,1544.0,3406625.76,181.0,-9341.96,370.3990728002829,-8448.0,-9892.0,87408040.16,363.0,16505.834948371714,0.45274604132971447,0.9376782203478838,0.47376440697741623
47,52611,13341.32,128.84450576831566,13716.0,12984.0,178007254.24,146.0,1792.08,98.2562800316502,2024.0,1544.0,3221108.48,126.0,-9534.92,140.00502732674747,-9080.0,-9892.0,90934104.8,166.0,16497.182013368885,0.015106648053853351,0.7116936855747101,0.02667440216592359
47,52636,13361.88,192.38803801622447,14156.0,12984.0,178576480.16,141.0,1806.76,122.68075676653403,2240.0,1544.0,3279281.76,125.0,-9492.44,261.7948275217971,-8508.0,-9892.0,90174268.32,142.0,16493.152222182624,0.2744026554661088,0.8819036269479964,0.2448487407282373
47,52661,13485.68,255.12107959269346,14156.0,13132.0,181928000.96,444.0,1805.88,137.66826472035058,2240.0,1480.0,3279965.6,135.0,-9326.36,348.7374492147991,-8508.0,-9768.0,87101392.48,514.0,16501.629496992915,0.0634060210662903,0.9393849644250467,0.040741377415157876
47,52686,13611.44,261.9090874731697,14156.0,13132.0,185339209.28,469.0,1753.16,171.67627039921234,2240.0,1408.0,3102748.0,190.0,-9150.52,357.4968666953115,-8508.0,-9768.0,83858542.24,665.0,16501.35459746405,-0.13075972283088316,0.9377766862827851,-0.11613097088622326
47,52711,13749.72,230.25976020950043,14220.0,13132.0,189107289.44,279.0,1727.8,176.78463757015163,2240.0,1408.0,3016233.12,206.0,-8961.24,287.122510015447,-8508.0,-9768.0,80385437.28,358.0,16507.621164120297,-0.246534554972295,0.8922456230273814,-0.19996967087973008
47,52736,13817.76,135.4979682281589,14220.0,13468.0,190948667.52,165.0,1681.72,140.82384439972245,2084.0,1408.0,2847815.2,183.0,-8877.56,151.70188202555545,-8524.0,-9292.0,78833854.88,212.0,16511.335887863836,-0.15004274618019303,0.7114323269110184,-0.04948539521727794
47,52761,13812.08,120.21526819456186,14220.0,13540.0,190787861.12,153.0,1655.96,105.62291609325439,2028.0,1408.0,2753248.16,138.0,-8876.12,120.98645721020726,-8524.0,-9128.0,78799997.6,163.0,16502.597278742458,-0.08605510841566945,0.6572029928302335,0.1836856451800786
47,52786,13823.64,119.10656632375084,14220.0,13540.0,191107067.36,161.0,1656.68,84.46921380485509,1860.0,1372.0,2751652.32,101.0,-8862.4,120.57371273214815,-8564.0,-9128.0,78556526.4,162.0,16504.86086060257,-0.21417128699995824,0.7084402409553922,-0.11785158581302012
47,52811,13762.64,135.00673533523133,14092.0,13264.0,189428304.32,143.0,1711.4,130.68320860042786,2072.0,1372.0,2945797.28,148.0,-8943.32,176.07533282171602,-8644.0,-9484.0,80013665.12,174.0,16504.079250925024,-0.43666312255245326,0.8673933486733186,-0.45505518913696913
47,52836,13692.96,169.5189819829687,14092.0,13260.0,187525602.88,243.0,1750.64,142.83164632503858,2076.0,1372.0,3084937.28,192.0,-9048.6,239.66196733285477,-8644.0,-9648.0,81934025.44,401.0,16508.817213357474,-0.47996124856959577,0.9132968868941211,-0.5158634331325083
47,52861,13628.44,182.45012159136186,14092.0,13260.0,185767332.0,296.0,1817.44,164.6589570026896,2236.0,1372.0,3329929.6,244.0,-9137.28,245.8274865252233,-8644.0,-9648.0,83549712.64,359.0,16511.908741570776,-0.4930030884095508,0.9116428657479523,-0.4892140759089507
47,52886,13523.92,137.1325157236673,14012.0,13260.0,182915029.44,151.0,1940.76,166.46794941315034,2432.0,1612.0,3793983.84,193.0,-9259.4,165.7349715904157,-8684.0,-9648.0,85763681.76,177.0,16506.612118923,-0.11924746347566384,0.7951816963336514,0.016894986287570943
47,52911,13425.8,147.00827984657815,13800.0,13056.0,180273500.96,173.0,2073.68,253.75797265676027,2556.0,1612.0,4363897.92,412.0,-9363.2,152.09247585635495,-8968.0,-9684.0,87692415.04,206.0,16502.27650641538,-0.5577243373919147,0.7903551288286451,-0.4628948223140692
47,52936,13381.4,135.01649730855152,13800.0,13056.0,179079913.12,174.0,2176.52,217.1281090913283,2556.0,1740.0,4783912.48,329.0,-9399.72,148.20488684535,-9044.0,-9684.0,88376481.12,231.0,16499.55852586422,-0.4933434561622722,0.7694096509269136,-0.4800901655326449
48,53060,13495.92,1581.5725691586686,18244.0,10988.0,184616214.72,1555.0,1272.92,2263.659242300512,5084.0,-2712.0,6693236.96,4345.0,-9182.16,1092.0344716503819,-7076.0,-11888.0,85492676.16,1593.0,16573.90859189187,-0.08690816647197297,-0.13300903776132808,0.09870086824748762
48,53085,13472.0,1573.3386748753703,18848.0,10988.0,183945424.64,1936.0,1289.88,2091.7948760899967,5084.0,-2712.0,5995640.16,3684.0,-9188.28,1096.6420378555258,-7076.0,-12168.0,85615086.88,1464.0,16534.29580237182,-0.06802415704909778,-0.170890617698082,0.1596727868347271
48,53110,13501.56,1521.7265999017318,18848.0,11108.0,184584617.76,1650.0,1261.16,1765.1781763729796,5084.0,-1544.0,4675220.0,2688.0,-9273.4,1127.4784058045443,-7076.0,-12168.0,87254443.04,1604.0,16565.306935560737,-0.06290762589635883,-0.18426018291840163,0.29154571758362824
48,53135,13532.2,1576.4910658827348,19940.0,11108.0,185580907.68,1486.0,1407.28,1726.799843231942,5084.0,-1544.0,4932456.32,2917.0,-9197.88,1142.131759102914,-7076.0,-12168.0,85892416.8,1507.0,16554.64685548025,-0.03794009493452616,-0.2367898020054475,0.2843807366076563
48,53160,13560.72,1502.195605765041,19940.0,11108.0,186127152.64,1457.0,1188.24,1635.7686551995473,4340.0,-1972.0,4060896.0,2830.0,-9296.92,1109.2517241252087,-7104.0,-12168.0,87650856.48,1641.0,16596.348781447923,-0.014989218515685654,-0.38297762706582644,0.24355913831986328
48,53185,13582.16,1612.1692188796533,19940.0,9916.0,187048168.96,1494.0,1272.04,1787.1204756096988,4576.0,-1972.0,4779947.36,3281.0,-9237.2,1222.7330209019633,-6936.0,-12712.0,86805989.12,1738.0,16608.285169898543,-0.055591313080687266,-0.3793877464767274,0.1386002054771993
48,53210,13640.0,1712.0524866871692,19940.0,9916.0,188951412.48,2035.0,1232.96,1901.9919909761384,4576.0,-1972.0,5101588.16,3758.0,-9218.8,1232.2343342666015,-6936.0,-12712.0,86489490.88,1823.0,16659.494575118515,-0.05928420530953799,-0.34568838635244853,0.10478321860024885
48,53235,13602.96,1772.4428495580603,19692.0,9916.0,188150658.88,2047.0,1330.68,1927.131457410577,4576.0,-1972.0,5447406.56,3543.0,-9252.96,1226.7649657583645,-6936.0,-12712.0,87107171.52,1980.0,16659.47331780222,-0.07539107026931284,-0.3609725271380944,0.05972669631880835
48,53260,13572.96,1825.8895157255172,19872.0,9916.0,187525776.96,1727.0,1512.08,1807.1056141260974,4576.0,-1360.0,5519360.32,3297.0,-9267.32,1329.9409030692173,-6936.0,-13504.0,87634275.36,2011.0,16649.369059579167,-0.12152677862702287,-0.36944980568947566,0.006470289317136297
48,53285,13623.28,1662.848025879611,19872.0,10348.0,188331170.88,1406.0,1473.12,1701.8999797315055,4552.0,-1360.0,5037581.44,3169.0,-9221.84,1237.9979171340651,-7080.0,-13504.0,86559645.44,1875.0,16648.22019907218,-0.07428675392507969,-0.264293247636514,0.014303024645029151
48,53310,13541.16,1565.250144400395,19872.0,10348.0,185788522.08,1183.0,1467.04,1815.1005755588142,4552.0,-1552.0,5413850.56,3429.0,-9218.52,1215.083340700746,-7080.0,-13504.0,86442774.24,1909.0,16589.35469540183,-0.07262869856599503,-0.22733889551467812,-0.039852214973316896
48,53335,13549.68,1421.160849162375,19872.0,10436.0,185593329.28,1084.0,1409.28,1805.575283012664,4552.0,-1552.0,5213571.2,3327.0,-9197.28,1317.2614236292732,-7080.0,-13504.0,86307785.28,2044.0,16584.17043887755,-0.13458939796823816,-0.139497688049637,-0.02771803092473868
48,53360,13670.08,1364.5724063314544,18672.0,10436.0,188714524.48,1239.0,1465.24,1767.3620765126047,4552.0,-1552.0,5239261.28,3223.0,-9215.44,1292.8796480115327,-7080.0,-12616.0,86579156.8,2057.0,16694.599813611156,-0.09083058547157524,-0.08040384835288995,0.08374784530508472
48,53385,13701.76,1272.4544414062725,17928.0,10884.0,189341176.0,1282.0,1397.32,1693.5135246527602,4312.0,-1552.0,4791811.36,3148.0,-9122.16,1295.9618924438598,-7344.0,-12616.0,84876525.12,2162.0,16650.257101244886,-0.13596417646398526,-0.17031304685627752,0.021440005293346005
48,53410,13760.44,1211.6316932137436,17928.0,10884.0,190803079.84,1179.0,1528.52,1555.6788279582565,4204.0,-1468.0,4732308.64,2985.0,-8976.28,1319.331236159851,-7268.0,-12616.0,82296831.2,2203.0,16614.286606473746,-0.1466891149427544,-0.2526198790069342,0.11862535293952824
48,53435,13682.52,1220.7795032500992,17928.0,10488.0,188686753.12,1274.0,1452.24,1480.566838761561,4204.0,-712.0,4279158.4,2898.0,-9054.72,1265.2411602281052,-7268.0,-12216.0,83572781.12,2151.0,16577.674895075244,-0.07557853020930325,-0.22310680165776423,0.14857220128661378
48,53460,13554.0,1216.5875109161589,17084.0,10488.0,185176200.32,1236.0,1195.56,1536.5891015722789,4300.0,-968.0,3766858.72,2898.0,-9039.52,1194.8485088880211,-7268.0,-11352.0,83126308.16,2023.0,16445.94502313618,-0.09764398703376304,-0.17544570575016774,0.06098146094080616
48,53485,13639.84,1210.8120217107175,17084.0,10488.0,187496640.32,1152.0,1152.76,1625.2413720970042,4300.0,-968.0,3943851.04,3083.0,-9090.56,1106.2932586531572,-7268.0,-11352.0,83849927.04,1674.0,16545.107687443822,-0.1528707374314475,-0.23640810160212455,0.10494168225615699
48,53510,13752.32,1270.2976576337935,17796.0,10488.0,190723824.96,1064.0,1254.72,1629.1824440373744,4300.0,-968.0,4202015.36,3139.0,-8999.76,1053.0890119409262,-7228.0,-11348.0,82093586.56,1494.0,16595.911064076183,-0.10918262537082413,-0.18596955262600678,0.1049576933146004
48,53535,13913.64,1359.814496558449,18584.0,11124.0,195419982.56,1187.0,1125.44,1677.6050769902404,4300.0,-3120.0,4052830.4,2881.0,-8801.12,1063.7827802875809,-5288.0,-11132.0,78580030.72,1489.0,16622.733917463353,-0.04765625120807481,-0.10886836638772587,0.195063277124799
48,53560,13877.12,1389.2303899510835,18584.0,11608.0,194485120.96,1241.0,1057.76,1847.9026009577074,4160.0,-3444.0,4499452.8,3022.0,-8859.08,1088.4596258804127,-5288.0,-12244.0,79656195.36,1451.0,16639.47739108482,0.0511666095539842,-0.0858117783808482,0.19641060343385897
48,53585,13733.48,1390.4381874543421,18584.0,10976.0,190522458.08,1236.0,1183.84,1874.3955077826975,4036.0,-3444.0,4879702.08,2932.0,-8828.12,1183.2862242436781,-5288.0,-12244.0,79321867.36,1547.0,16522.628448909167,0.04054466419037775,0.006428365863353518,0.14147023441692214
48,53610,13691.92,1354.5120384190848,18584.0,10976.0,189285029.12,1273.0,957.24,1927.7574511081596,4712.0,-3444.0,4595394.72,3183.0,-9059.96,1241.3887947770384,-5288.0,-12244.0,83608510.88,1850.0,16607.696087002998,0.002533922545388295,0.004202178049000177,0.07596380574825999
48,53635,13487.4,1349.4493152932625,17980.0,10412.0,183712762.08,1150.0,984.8,2017.8639771558014,4712.0,-3444.0,5000888.32,3388.0,-9259.48,1289.6001923703413,-7380.0,-12880.0,87384407.84,1881.0,16559.100758813027,-0.020103219955108165,-0.14619749804849952,0.059701057712586034
48,53660,13628.8,1393.8871452658484,18932.0,10412.0,187667681.6,991.0,1064.48,1793.0027209047166,4712.0,-1792.0,4315827.84,3108.0,-9175.0,1349.9499579202543,-5952.0,-12880.0,85984766.24,1770.0,16614.338875287314,-0.06363211468264318,-0.04796510020017466,0.14451557843542795
48,53685,13615.52,1462.2427252254497,18932.0,10412.0,187499157.12,1057.0,1006.2,1691.6371724552293,4712.0,-1792.0,3845458.4,2981.0,-9236.24,1289.1660221737457,-5952.0,-12880.0,86953458.88,1718.0,16623.512831046653,-0.04124978410641079,0.006750343055057052,0.14685455003401734
48,53710,13569.88,1514.1426168767675,18932.0,10412.0,186411344.8,1026.0,1082.76,1489.2244006715562,3800.0,-1792.0,3367980.64,2594.0,-9173.36,1262.6048072908427,-5952.0,-12880.0,85728762.88,1614.0,16539.085204434537,-0.019152590356710603,0.06188102266489828,0.17959827924079688
48,53735,13721.36,1414.1877600255452,18932.0,10836.0,190255648.0,991.0,1392.44,1239.23741881934,3484.0,-720.0,3459241.44,2141.0,-9041.72,1057.7679194006303,-5952.0,-12236.0,82860384.8,1336.0,16583.79761317263,-0.06093416352304475,0.13688296712006712,0.1548436721236076
48,53760,13674.0,1309.8696056624829,18592.0,10836.0,188676876.8,960.0,1572.88,1128.4988623938627,3484.0,-720.0,3734726.08,2037.0,-8999.72,896.2707482348295,-7468.0,-10984.0,81790228.32,1290.0,16520.509842036754,-0.13826629651265218,0.13005809524413645,0.015428573543641544
48,53785,13741.88,1210.9200715976217,17640.0,11980.0,190290930.08,1098.0,1514.24,1013.3628895211158,3484.0,-692.0,3309558.08,1907.0,-9040.88,866.274518273571,-7468.0,-10984.0,82480438.4,1071.0,16580.28080813455,-0.11198432786411015,0.05273383803901337,0.019418290174302175
48,53810,13851.36,1168.430627687065,17732.0,12140.0,193211751.68,1154.0,1470.4,997.0216657727159,3484.0,-40.0,3146187.84,1930.0,-8942.16,888.7488734170113,-7344.0,-10880.0,80744201.28,1277.0,16607.322574706363,-0.07802470711897984,-0.1399356881980178,-0.06481387082137263
48,53835,13660.32,1125.735915350983,17732.0,11428.0,187858951.04,985.0,1427.04,1046.495044026352,3608.0,-40.0,3120643.52,1978.0,-9016.16,897.4230978561129,-7344.0,-10880.0,82088455.68,1288.0,16489.93229431041,-0.1286021182049536,-0.06840972544526205,-0.07231339941349368
48,53860,13671.16,1247.8184658179928,17732.0,11428.0,188442096.16,1009.0,1457.4,1010.0139212961972,3608.0,-40.0,3133941.6,1849.0,-9082.84,941.8244568255556,-7344.0,-10988.0,83376145.44,1382.0,16540.744699536684,-0.12840265030484974,-0.04647598488679749,-0.01693576664413616
48,53885,13655.04,1249.4412967160156,17732.0,11428.0,188005609.92,954.0,1585.0,981.4801232440894,3608.0,-40.0,3465895.2,1801.0,-9045.0,929.1576504522498,-7344.0,-11480.0,82666725.6,1314.0,16513.074208169808,-0.1654030854065325,-0.14609782805160026,-0.07645605433841482
48,53910,13473.8,1310.4916650022608,18552.0,10836.0,183243500.96,1060.0,1751.64,1163.8458150511701,4628.0,228.0,4409234.4,2003.0,-9197.4,930.5408224372684,-7256.0,-12020.0,85449413.92,1248.0,16482.775236178975,-0.23901970724843882,-0.027716486855743933,-0.04821330163287764
48,53935,13653.44,1455.7033241978988,18552.0,10836.0,188514305.28,1042.0,1634.16,1175.3542403475776,4628.0,116.0,4038121.92,1928.0,-9204.64,949.1284627424701,-7252.0,-12020.0,85617233.92,1332.0,16626.774336877384,-0.18866895739776648,-0.024364991401673523,-0.08267830201424399
48,53960,13644.96,1393.8644335048882,18552.0,10836.0,188108362.88,1237.0,1541.6,1218.880294252546,4628.0,-16.0,3847343.04,2001.0,-9202.24,977.5203128427602,-7252.0,-12020.0,85627211.52,1256.0,16611.872835180977,-0.11662787964119162,-0.02722533928135333,-0.14153423774531487
48,53985,13600.08,1403.2423038208062,18552.0,10836.0,186911574.08,1051.0,1584.12,1299.8898421082317,4628.0,-908.0,4182252.64,2246.0,-9262.92,951.6204752362646,-7252.0,-12020.0,86698212.64,1330.0,16621.609585226877,-0.08414173359989412,0.06609890781014922,0.000914062844141448
48,54010,13727.92,1344.1004026951491,18224.0,10916.0,190244327.36,1054.0,1540.0,1113.776068746825,3644.0,-908.0,3599692.16,2010.0,-9162.28,874.5964966309888,-7252.0,-11960.0,84704644.64,1250.0,16646.09478176042,-0.02706919571452494,0.01498343934604813,0.06702650319259143
48,54035,13654.52,1239.9234456655436,18076.0,10916.0,187967952.48,1016.0,1608.24,1067.8944176615632,3888.0,-908.0,3715430.4,1943.0,-9166.96,917.8333063153817,-7676.0,-11960.0,84867149.44,1448.0,16592.35309622651,-0.028375347007024078,0.0548033625208325,0.10637234864816986
48,54060,13663.08,1290.9433531375826,18076.0,11428.0,188329624.48,989.0,1631.84,1104.4690732371712,3888.0,-908.0,3870555.2,1979.0,-9132.6,942.9296062932005,-7456.0,-11496.0,84284607.84,1523.0,16588.40127497474,0.0049041252555606695,0.09481807759931285,0.1732398585607108
48,54085,13647.68,1332.2427879559377,18076.0,11400.0,188016291.52,952.0,1699.48,1108.0453850603494,3888.0,-180.0,4103719.2,2024.0,-9128.84,1035.6014669668277,-6488.0,-11548.0,84397465.44,1582.0,16588.021549322588,-0.02947679636636584,0.13807314175711444,0.18127427031802204
48,54110,13605.6,1272.0152467163236,17372.0,11400.0,186714193.92,825.0,1728.64,1166.006423739605,3888.0,-180.0,4334171.52,2229.0,-9109.48,1000.8512990591008,-6488.0,-11548.0,83974312.16,1436.0,16547.257327378415,-0.009402839935754253,0.16422983661861737,0.13676767387191832
48,54135,13708.44,1242.498739466469,17372.0,11400.0,189449692.32,902.0,1618.24,1157.386442015638,3856.0,-180.0,3944848.64,2304.0,-9041.96,998.7681293281347,-6488.0,-11548.0,82744603.04,1380.0,16582.086615632965,0.009959363893667148,0.1722470596552889,0.06561398045216084
48,54160,13660.68,1107.296944287434,17200.0,11064.0,187828023.52,842.0,1545.6,1077.5962775426328,3856.0,-12.0,3538480.96,1989.0,-8998.68,917.3284099586019,-6488.0,-11548.0,81809318.24,1250.0,16500.792052731675,0.004638629377513004,0.2181334829580755,0.06090798149971727
48,54185,13722.32,1036.1837019768413,17060.0,11064.0,189365006.08,879.0,1411.44,913.5683873601577,3088.0,-12.0,2818424.0,1622.0,-8977.6,819.7893792082399,-6636.0,-10800.0,81262635.84,1283.0,16513.717241180224,-0.011321181665337837,0.26443544911388667,0.00017315393179845144
48,54210,13782.48,980.6599764928509,17060.0,11064.0,190908832.0,922.0,1378.32,891.808953586456,3344.0,220.0,2687136.0,1509.0,-8955.36,839.2405840876635,-6636.0,-10800.0,80895754.24,1206.0,16546.224810627882,-0.013880821436074598,0.20199506946438267,0.10393740450793058
48,54235,13747.12,896.9354027842166,16684.0,11064.0,189779756.48,978.0,1404.36,941.0474447833824,3344.0,-200.0,2848941.6,1576.0,-8944.4,735.3509434963787,-7764.0,-10716.0,80537624.96,1021.0,16509.07071184788,-0.10942337691203345,0.10970846001754725,0.18803474115543956
