data_id,_id,x,y,z
2385,1,13116.0,-380.0,-10168.0
2386,1,13184.0,-332.0,-9900.0
2387,1,13328.0,-296.0,-9960.0
2388,1,13256.0,-444.0,-9968.0
2389,1,13228.0,-500.0,-10076.0
2390,1,13260.0,-380.0,-10012.0
2391,1,13116.0,-344.0,-10144.0
2392,1,13196.0,-308.0,-10100.0
2393,1,13132.0,-276.0,-10040.0
2394,1,13152.0,-308.0,-10108.0
2395,1,13128.0,-324.0,-10004.0
2396,1,13152.0,-368.0,-10064.0
2397,1,13156.0,-388.0,-10096.0
2398,1,13120.0,-336.0,-10136.0
2399,1,13176.0,-288.0,-10128.0
2400,1,13128.0,-284.0,-9960.0
2401,1,13180.0,-356.0,-9960.0
2402,1,13172.0,-340.0,-10056.0
2403,1,13192.0,-188.0,-9984.0
2404,1,13292.0,-340.0,-9976.0
2405,1,13336.0,-348.0,-10028.0
2406,1,13232.0,-248.0,-9988.0
2407,1,13052.0,-292.0,-10076.0
2408,1,13072.0,-356.0,-10048.0
2409,1,13216.0,-260.0,-10108.0
2410,1,13212.0,-320.0,-10104.0
2411,1,13164.0,-332.0,-10060.0
2412,1,13152.0,-260.0,-10032.0
2413,1,13128.0,-336.0,-9900.0
2414,1,13060.0,-236.0,-10128.0
2415,1,13172.0,-228.0,-10084.0
2416,1,13136.0,-196.0,-10088.0
2417,1,13360.0,-292.0,-10008.0
2418,1,13296.0,-344.0,-9916.0
2419,1,13256.0,-248.0,-9968.0
2420,1,13232.0,-208.0,-9912.0
2421,1,13148.0,-212.0,-10076.0
2422,1,13336.0,-412.0,-10112.0
2423,1,13224.0,-288.0,-10024.0
2424,1,13244.0,-292.0,-9960.0
2425,1,13272.0,-344.0,-10020.0
2426,1,13140.0,-300.0,-10032.0
2427,1,13108.0,-244.0,-10064.0
2428,1,13252.0,-280.0,-10044.0
2429,1,13228.0,-212.0,-10048.0
2430,1,13244.0,-152.0,-10016.0
2431,1,13384.0,-72.0,-9860.0
2432,1,13300.0,44.0,-9908.0
2433,1,13076.0,-268.0,-10184.0
2434,1,13132.0,-604.0,-10192.0
2435,1,13348.0,-204.0,-9920.0
2436,1,13268.0,-148.0,-10024.0
2437,1,13064.0,-276.0,-10032.0
2438,1,13112.0,-260.0,-9904.0
2439,1,13232.0,-208.0,-10116.0
2440,1,13156.0,-368.0,-10140.0
2441,1,13104.0,-284.0,-10028.0
2442,1,13040.0,-384.0,-10076.0
2443,1,13316.0,-384.0,-10004.0
2444,1,13184.0,-340.0,-10060.0
2445,1,13032.0,-244.0,-10060.0
2446,1,13044.0,-260.0,-10072.0
2447,1,13144.0,-272.0,-10048.0
2448,1,13040.0,-340.0,-10192.0
2449,1,12940.0,-524.0,-10268.0
2450,1,13092.0,-316.0,-10116.0
2451,1,13188.0,-28.0,-10044.0
2452,1,13016.0,-196.0,-10056.0
2453,1,13080.0,-320.0,-10132.0
2454,1,13116.0,-308.0,-10168.0
2455,1,13168.0,-380.0,-10108.0
2456,1,13228.0,-532.0,-10100.0
2457,1,13136.0,-632.0,-9772.0
2458,1,13092.0,-672.0,-10028.0
2459,1,13092.0,-288.0,-10044.0
2460,1,13380.0,-272.0,-9980.0
2461,1,13172.0,-472.0,-10024.0
2462,1,12984.0,-620.0,-10088.0
2463,1,13184.0,-132.0,-9952.0
2464,1,13056.0,-120.0,-10172.0
2465,1,12908.0,-220.0,-10156.0
2466,1,13152.0,-288.0,-9972.0
2467,1,13144.0,-492.0,-10068.0
2468,1,13160.0,-524.0,-10196.0
2469,1,13108.0,-656.0,-10272.0
2470,1,13056.0,-588.0,-10268.0
2471,1,13120.0,-536.0,-10176.0
2472,1,13124.0,-364.0,-10144.0
2473,1,13016.0,-340.0,-10292.0
2474,1,13084.0,-300.0,-10016.0
2475,1,13136.0,-440.0,-9960.0
2476,1,13060.0,-684.0,-9916.0
2477,1,13044.0,-680.0,-10056.0
2478,1,13244.0,-692.0,-10192.0
2479,1,13220.0,-632.0,-10096.0
2480,1,13060.0,-564.0,-10028.0
2481,1,13140.0,-648.0,-10132.0
2482,1,13112.0,-508.0,-10240.0
2483,1,13012.0,-508.0,-10168.0
2484,1,13044.0,-452.0,-10160.0
2485,1,13160.0,-476.0,-10148.0
2486,1,13016.0,-556.0,-10124.0
2487,1,13048.0,-592.0,-10072.0
2488,1,13016.0,-616.0,-10228.0
2489,1,13000.0,-636.0,-10084.0
2490,1,13144.0,-596.0,-10044.0
2491,1,13204.0,-616.0,-9908.0
2492,1,13064.0,-528.0,-10192.0
2493,1,13144.0,-460.0,-10064.0
2494,1,13332.0,-516.0,-10040.0
2495,1,13064.0,-568.0,-10148.0
2496,1,13188.0,-568.0,-10116.0
2497,1,13180.0,-444.0,-10136.0
2498,1,13080.0,-532.0,-10144.0
2499,1,13052.0,-516.0,-10140.0
2500,1,13104.0,-548.0,-10092.0
2501,1,13072.0,-516.0,-10176.0
2502,1,13156.0,-464.0,-10192.0
2503,1,13128.0,-500.0,-10216.0
2504,1,13160.0,-552.0,-10172.0
2505,1,13152.0,-544.0,-9976.0
2506,1,13108.0,-500.0,-10156.0
2507,1,13144.0,-452.0,-10140.0
2508,1,13220.0,-540.0,-10160.0
2509,1,13188.0,-488.0,-10096.0
2510,1,13208.0,-480.0,-10056.0
2511,1,13220.0,-548.0,-9964.0
2512,1,13124.0,-592.0,-9968.0
2513,1,13148.0,-528.0,-10096.0
2514,1,13148.0,-464.0,-10092.0
2515,1,13104.0,-552.0,-9996.0
2516,1,13168.0,-524.0,-9948.0
2517,1,13172.0,-524.0,-10168.0
2518,1,13044.0,-360.0,-10132.0
2519,1,13080.0,-440.0,-10100.0
2520,1,13252.0,-524.0,-10132.0
2521,1,13140.0,-468.0,-10152.0
2522,1,13072.0,-384.0,-10008.0
2523,1,13168.0,-448.0,-10064.0
2524,1,13156.0,-352.0,-10204.0
2525,1,13036.0,-376.0,-10220.0
2526,1,13068.0,-424.0,-10196.0
2527,1,13108.0,-408.0,-10116.0
2528,1,13116.0,-456.0,-10000.0
2529,1,13132.0,-404.0,-10248.0
2530,1,13068.0,-416.0,-10076.0
2531,1,13048.0,-420.0,-10088.0
2532,1,13128.0,-364.0,-10088.0
2533,1,13188.0,-380.0,-10256.0
2534,1,13152.0,-408.0,-10116.0
2535,1,13160.0,-412.0,-10148.0
2536,1,13152.0,-372.0,-10172.0
2537,1,12992.0,-308.0,-10140.0
2538,1,13056.0,-420.0,-10204.0
2539,1,13180.0,-416.0,-10200.0
2540,1,13112.0,-480.0,-10096.0
2541,1,13068.0,-504.0,-10176.0
2542,1,13072.0,-428.0,-9996.0
2543,1,13200.0,-348.0,-10240.0
2544,1,13092.0,-312.0,-10108.0
2545,1,12900.0,-364.0,-10224.0
2546,1,12940.0,-472.0,-10172.0
2547,1,13104.0,-712.0,-10152.0
2548,1,13124.0,-712.0,-10216.0
2549,1,13040.0,-740.0,-10064.0
2550,1,13040.0,-640.0,-10216.0
2551,1,12888.0,-664.0,-10292.0
2552,1,13096.0,-632.0,-10156.0
2553,1,13112.0,-600.0,-10196.0
2554,1,13012.0,-628.0,-10108.0
2555,1,13088.0,-684.0,-10040.0
2556,1,13060.0,-592.0,-10140.0
2557,1,13116.0,-592.0,-10136.0
2558,1,13056.0,-508.0,-10128.0
2559,1,13188.0,-644.0,-10092.0
2560,1,13316.0,-576.0,-10128.0
2561,1,13108.0,-520.0,-10216.0
2562,1,13048.0,-500.0,-10180.0
2563,1,13164.0,-516.0,-10084.0
2564,1,13128.0,-596.0,-10028.0
2565,1,13088.0,-520.0,-10172.0
2566,1,13056.0,-484.0,-10220.0
2567,1,13032.0,-444.0,-10216.0
2568,1,13056.0,-380.0,-10240.0
2569,1,13152.0,-540.0,-10224.0
2570,1,13076.0,-576.0,-10340.0
2571,1,13024.0,-508.0,-10112.0
2572,1,13216.0,-512.0,-9956.0
2573,1,13152.0,-608.0,-10068.0
2574,1,13124.0,-552.0,-10200.0
2575,1,12988.0,-456.0,-10272.0
2576,1,13112.0,-400.0,-10392.0
2577,1,13080.0,-404.0,-10220.0
2578,1,13028.0,-504.0,-10140.0
2579,1,13096.0,-604.0,-10200.0
2580,1,13028.0,-708.0,-10200.0
2581,1,12940.0,-780.0,-10412.0
2582,1,13076.0,-748.0,-10172.0
2583,1,13020.0,-676.0,-10276.0
2584,1,12980.0,-624.0,-10220.0
2585,1,13072.0,-544.0,-10228.0
2586,1,13044.0,-528.0,-10272.0
2587,1,13096.0,-544.0,-10096.0
2588,1,13112.0,-492.0,-10076.0
2589,1,13060.0,-540.0,-10100.0
2590,1,13084.0,-476.0,-10148.0
2591,1,13000.0,-576.0,-10172.0
2592,1,13020.0,-472.0,-10136.0
2593,1,13192.0,-536.0,-10184.0
2594,1,13136.0,-500.0,-10148.0
2595,1,13064.0,-640.0,-10148.0
2596,1,12988.0,-696.0,-10148.0
2597,1,13028.0,-768.0,-10196.0
2598,1,13080.0,-512.0,-9952.0
2599,1,13124.0,-604.0,-10008.0
2600,1,13368.0,-728.0,-10196.0
2601,1,13164.0,-532.0,-10076.0
2602,1,13180.0,-324.0,-9940.0
2603,1,13076.0,-340.0,-10144.0
2604,1,13208.0,-500.0,-10172.0
2605,1,13128.0,-532.0,-10112.0
2606,1,13156.0,-604.0,-9960.0
2607,1,13256.0,-516.0,-10004.0
2608,1,13212.0,-252.0,-9920.0
2609,1,12880.0,-232.0,-10096.0
2610,1,13084.0,-592.0,-10148.0
2611,1,13264.0,-428.0,-9924.0
2612,1,13408.0,-408.0,-10028.0
2613,1,13116.0,-652.0,-10108.0
2614,1,13132.0,-524.0,-9988.0
2615,1,13048.0,-452.0,-9992.0
2616,1,13092.0,-524.0,-10004.0
2617,1,13080.0,-612.0,-10012.0
2618,1,13176.0,-604.0,-10108.0
2619,1,13220.0,-500.0,-9972.0
2620,1,13252.0,-556.0,-10064.0
2621,1,13260.0,-536.0,-9984.0
2622,1,13140.0,-512.0,-10044.0
2623,1,13072.0,-484.0,-10068.0
2624,1,13084.0,-512.0,-10072.0
2625,1,13296.0,-412.0,-9932.0
2626,1,13236.0,-288.0,-9996.0
2627,1,13232.0,-316.0,-10052.0
2628,1,13172.0,-420.0,-10056.0
2629,1,13116.0,-468.0,-10108.0
2630,1,13168.0,-468.0,-10064.0
2631,1,13160.0,-504.0,-10204.0
2632,1,13012.0,-548.0,-10244.0
2633,1,13124.0,-540.0,-10132.0
2634,1,13256.0,-436.0,-10104.0
2635,1,13204.0,-308.0,-10120.0
2636,1,12952.0,-432.0,-10112.0
2637,1,13180.0,-584.0,-10028.0
2638,1,13176.0,-424.0,-10208.0
2639,1,12992.0,-392.0,-10252.0
2640,1,13016.0,-452.0,-10340.0
2641,1,13200.0,-488.0,-10104.0
2642,1,13284.0,-120.0,-9872.0
2643,1,13128.0,-192.0,-10024.0
2644,1,13048.0,-408.0,-10148.0
2645,1,13152.0,-440.0,-10080.0
2646,1,13180.0,-412.0,-10092.0
2647,1,13088.0,-368.0,-10204.0
2648,1,13032.0,-464.0,-10104.0
2649,1,13036.0,-352.0,-10148.0
2650,1,13208.0,-448.0,-10096.0
2651,1,13164.0,-520.0,-10084.0
2652,1,13312.0,-480.0,-10004.0
2653,1,13156.0,-528.0,-9948.0
2654,1,13184.0,-592.0,-9980.0
2655,1,13232.0,-540.0,-9888.0
2656,1,13176.0,-516.0,-10092.0
2657,1,13156.0,-444.0,-10112.0
2658,1,12944.0,-492.0,-10216.0
2659,1,12980.0,-372.0,-10248.0
2660,1,13240.0,-516.0,-10136.0
2661,1,13076.0,-584.0,-10216.0
2662,1,13052.0,-596.0,-10240.0
2663,1,13188.0,-644.0,-10040.0
2664,1,13224.0,-636.0,-10012.0
2665,1,13104.0,-600.0,-10024.0
2666,1,13144.0,-608.0,-10056.0
2667,1,13188.0,-660.0,-10072.0
2668,1,13156.0,-592.0,-10108.0
2669,1,13120.0,-560.0,-10156.0
2670,1,13196.0,-408.0,-10108.0
2671,1,13176.0,-400.0,-10036.0
2672,1,13276.0,-520.0,-10040.0
2673,1,13192.0,-468.0,-10152.0
2674,1,13168.0,-552.0,-9964.0
2675,1,13240.0,-612.0,-9948.0
2676,1,13508.0,-476.0,-9976.0
2677,1,13116.0,-528.0,-9988.0
2678,1,13200.0,-468.0,-10084.0
2679,1,13148.0,-652.0,-10076.0
2680,1,13144.0,-592.0,-9996.0
2681,1,13112.0,-672.0,-10096.0
2682,1,13100.0,-588.0,-10212.0
2683,1,13032.0,-568.0,-10196.0
2684,1,13028.0,-400.0,-10176.0
2685,1,13092.0,-484.0,-10200.0
2686,1,13056.0,-540.0,-10108.0
2687,1,12968.0,-580.0,-10052.0
2688,1,13180.0,-620.0,-10044.0
2689,1,13164.0,-688.0,-10172.0
2690,1,13172.0,-600.0,-10024.0
2691,1,13112.0,-472.0,-10028.0
2692,1,13044.0,-504.0,-10304.0
2693,1,13040.0,-548.0,-10160.0
2694,1,13040.0,-532.0,-10048.0
2695,1,13076.0,-528.0,-10096.0
2696,1,13148.0,-532.0,-10068.0
2697,1,13112.0,-520.0,-10000.0
2698,1,13220.0,-528.0,-9980.0
2699,1,13196.0,-612.0,-9968.0
2700,1,13108.0,-640.0,-10144.0
2701,1,13172.0,-380.0,-9984.0
2702,1,13200.0,-324.0,-9968.0
2703,1,13176.0,-360.0,-9960.0
2704,1,13208.0,-440.0,-10092.0
2705,1,13148.0,-492.0,-9988.0
2706,1,13088.0,-536.0,-10184.0
2707,1,13172.0,-572.0,-10108.0
2708,1,13188.0,-572.0,-10116.0
2709,1,13168.0,-612.0,-10060.0
2710,1,13144.0,-572.0,-10176.0
2711,1,13196.0,-408.0,-10000.0
2712,1,13096.0,-404.0,-10076.0
2713,1,13252.0,-524.0,-9996.0
2714,1,13352.0,-648.0,-10116.0
2715,1,13128.0,-508.0,-10032.0
2716,1,13076.0,-332.0,-10028.0
2717,1,13092.0,-388.0,-10160.0
2718,1,13204.0,-412.0,-10132.0
2719,1,13104.0,-664.0,-10120.0
2720,1,13100.0,-604.0,-9972.0
2721,1,13124.0,-672.0,-10224.0
2722,1,13120.0,-620.0,-10076.0
2723,1,13132.0,-504.0,-10028.0
2724,1,13284.0,-396.0,-9920.0
2725,1,13176.0,-388.0,-10064.0
2726,1,13264.0,-412.0,-10060.0
2727,1,13136.0,-620.0,-10172.0
2728,1,13116.0,-740.0,-10152.0
2729,1,13248.0,-520.0,-10056.0
2730,1,13104.0,-528.0,-10100.0
2731,1,13116.0,-460.0,-10052.0
2732,1,13164.0,-440.0,-10004.0
2733,1,13168.0,-500.0,-10072.0
2734,1,13068.0,-572.0,-10104.0
2735,1,13164.0,-532.0,-10152.0
2736,1,13124.0,-520.0,-10116.0
2737,1,13140.0,-588.0,-10112.0
2738,1,13140.0,-496.0,-10056.0
2739,1,13040.0,-604.0,-10044.0
2740,1,13172.0,-560.0,-10156.0
2741,1,13152.0,-500.0,-10080.0
2742,1,13212.0,-496.0,-10076.0
2743,1,13116.0,-532.0,-10160.0
2744,1,13084.0,-496.0,-10180.0
2745,1,13156.0,-476.0,-10100.0
2746,1,13104.0,-468.0,-10176.0
2747,1,13176.0,-524.0,-10088.0
2748,1,13192.0,-516.0,-10108.0
2749,1,13148.0,-500.0,-10168.0
2750,1,13296.0,-460.0,-10044.0
2751,1,13252.0,-512.0,-10160.0
2752,1,13056.0,-472.0,-10012.0
2753,1,13172.0,-532.0,-9920.0
2754,1,13276.0,-568.0,-10056.0
2755,1,13168.0,-516.0,-10012.0
2756,1,13056.0,-416.0,-10100.0
2757,1,13180.0,-452.0,-10116.0
2758,1,13152.0,-452.0,-10000.0
2759,1,13072.0,-468.0,-10104.0
2760,1,13172.0,-460.0,-10196.0
2761,1,13244.0,-496.0,-10052.0
2762,1,13172.0,-480.0,-10072.0
2763,1,13256.0,-528.0,-9968.0
2764,1,13180.0,-464.0,-10160.0
2765,1,13152.0,-444.0,-10056.0
2766,1,13188.0,-476.0,-10060.0
2767,1,13128.0,-528.0,-10092.0
2768,1,13172.0,-504.0,-10148.0
2769,1,13060.0,-360.0,-10056.0
2770,1,13152.0,-388.0,-10084.0
2771,1,13064.0,-476.0,-10184.0
2772,1,13168.0,-532.0,-10172.0
2773,1,13132.0,-408.0,-10012.0
2774,1,13160.0,-548.0,-10096.0
2775,1,13192.0,-412.0,-9932.0
2776,1,13140.0,-464.0,-10052.0
2777,1,13184.0,-584.0,-10264.0
2778,1,12948.0,-672.0,-10240.0
2779,1,13172.0,-320.0,-10032.0
2780,1,12936.0,-196.0,-10084.0
2781,1,13464.0,-380.0,-10168.0
2782,1,13152.0,-248.0,-10212.0
2783,1,13180.0,-408.0,-10060.0
2784,1,13344.0,-212.0,-9864.0
2785,1,13084.0,-352.0,-10124.0
2786,1,13004.0,-644.0,-10104.0
2787,1,13048.0,-652.0,-10212.0
2788,1,13184.0,-496.0,-10116.0
2789,1,13060.0,-500.0,-10028.0
2790,1,13132.0,-568.0,-10112.0
2791,1,13088.0,-500.0,-10076.0
2792,1,13048.0,-284.0,-10196.0
2793,1,13148.0,-420.0,-10124.0
2794,1,13252.0,-484.0,-10168.0
2795,1,13024.0,-404.0,-10208.0
2796,1,12996.0,-420.0,-10172.0
2797,1,13100.0,-288.0,-10172.0
2798,1,13080.0,-244.0,-10136.0
2799,1,13020.0,-380.0,-10104.0
2800,1,13188.0,-300.0,-10108.0
2801,1,13100.0,-180.0,-10016.0
2802,1,13040.0,-404.0,-10168.0
2803,1,13072.0,-404.0,-10188.0
2804,1,13056.0,-420.0,-10208.0
2805,1,12920.0,-352.0,-10260.0
2806,1,13168.0,-348.0,-10192.0
2807,1,13012.0,-344.0,-10132.0
2808,1,13064.0,-368.0,-10100.0
2809,1,13144.0,-312.0,-10092.0
2810,1,13064.0,-256.0,-10076.0
2811,1,13012.0,-320.0,-10060.0
2812,1,13124.0,-248.0,-10204.0
2813,1,13096.0,-112.0,-10080.0
2814,1,13068.0,-176.0,-10152.0
2815,1,13020.0,-260.0,-10108.0
2816,1,13044.0,-264.0,-10232.0
2817,1,13064.0,-404.0,-10248.0
2818,1,13172.0,-420.0,-10116.0
2819,1,13260.0,-340.0,-10168.0
2820,1,13148.0,-396.0,-9988.0
2821,1,13116.0,-272.0,-10080.0
2822,1,13092.0,-420.0,-10116.0
2823,1,12964.0,-448.0,-10164.0
2824,1,13044.0,-452.0,-10248.0
2825,1,13196.0,-332.0,-10188.0
2826,1,13104.0,-216.0,-10120.0
2827,1,13100.0,-332.0,-10156.0
2828,1,13264.0,-360.0,-10144.0
2829,1,13188.0,-384.0,-10080.0
2830,1,13036.0,-152.0,-10076.0
2831,1,12892.0,-392.0,-10060.0
2832,1,13128.0,-432.0,-10076.0
2833,1,13212.0,-372.0,-10280.0
2834,1,12984.0,-304.0,-10212.0
2835,1,13104.0,-356.0,-10196.0
2836,1,13212.0,-296.0,-10112.0
2837,1,13344.0,-76.0,-9996.0
2838,1,13232.0,-276.0,-10052.0
2839,1,13116.0,-332.0,-9972.0
2840,1,13192.0,-328.0,-10180.0
2841,1,13028.0,-304.0,-10096.0
2842,1,13084.0,-276.0,-10108.0
2843,1,12944.0,-388.0,-10344.0
2844,1,13004.0,-428.0,-10232.0
2845,1,13252.0,-248.0,-10136.0
2846,1,13156.0,-244.0,-10124.0
2847,1,13024.0,-240.0,-10116.0
2848,1,13144.0,-220.0,-10000.0
2849,1,13228.0,-152.0,-10100.0
2850,1,13056.0,-120.0,-10212.0
2851,1,13068.0,-176.0,-10156.0
2852,1,13152.0,-208.0,-10168.0
2853,1,13160.0,-192.0,-10124.0
2854,1,13220.0,-188.0,-10084.0
2855,1,13296.0,-232.0,-10060.0
2856,1,13236.0,-228.0,-9900.0
2857,1,13208.0,-284.0,-10088.0
2858,1,13248.0,-348.0,-9884.0
2859,1,13304.0,-356.0,-10016.0
2860,1,13216.0,-356.0,-10004.0
2861,1,13324.0,-356.0,-9876.0
2862,1,13340.0,-292.0,-9904.0
2863,1,13204.0,-316.0,-9928.0
2864,1,13364.0,-448.0,-9876.0
2865,1,13252.0,-392.0,-9888.0
2866,1,13196.0,-360.0,-9932.0
2867,1,13264.0,-396.0,-9940.0
2868,1,13448.0,-436.0,-9904.0
2869,1,13288.0,-312.0,-9816.0
2870,1,13232.0,-308.0,-9776.0
2871,1,13332.0,-448.0,-9956.0
2872,1,13276.0,-504.0,-10004.0
2873,1,13172.0,-380.0,-9944.0
2874,1,13180.0,-376.0,-9952.0
2875,1,13148.0,-364.0,-10016.0
2876,1,13244.0,-336.0,-9952.0
2877,1,13236.0,-304.0,-9980.0
2878,1,13228.0,-344.0,-10060.0
2879,1,13244.0,-300.0,-10036.0
2880,1,13196.0,-232.0,-9864.0
2881,1,13264.0,-312.0,-10140.0
2882,1,13212.0,-316.0,-9952.0
2883,1,13248.0,-172.0,-10048.0
2884,1,13284.0,-256.0,-9948.0
2885,1,13204.0,-256.0,-9972.0
2886,1,13236.0,-280.0,-10008.0
2887,1,13240.0,-308.0,-9940.0
2888,1,13116.0,-236.0,-9988.0
2889,1,13184.0,-300.0,-10028.0
2890,1,13196.0,-260.0,-10032.0
2891,1,13212.0,-316.0,-10148.0
2892,1,13128.0,-316.0,-10076.0
2893,1,13212.0,-308.0,-10104.0
2894,1,13276.0,-260.0,-10064.0
2895,1,13228.0,-212.0,-9896.0
2896,1,13212.0,-196.0,-10012.0
2897,1,13172.0,-300.0,-10092.0
2898,1,13208.0,-272.0,-9984.0
2899,1,13252.0,-200.0,-10068.0
2900,1,13184.0,-248.0,-10072.0
2901,1,13172.0,-304.0,-10032.0
2902,1,13128.0,-308.0,-9980.0
2903,1,13136.0,-420.0,-10100.0
2904,1,13124.0,-328.0,-10060.0
2905,1,13280.0,-292.0,-10056.0
2906,1,13176.0,-296.0,-10100.0
2907,1,13136.0,-376.0,-10080.0
2908,1,13024.0,-260.0,-10092.0
2909,1,13248.0,-304.0,-10140.0
2910,1,13316.0,-348.0,-10068.0
2911,1,13096.0,-352.0,-10180.0
2912,1,13048.0,-296.0,-10084.0
2913,1,13188.0,-340.0,-10020.0
2914,1,13244.0,-208.0,-10044.0
2915,1,13060.0,-324.0,-10188.0
2916,1,13036.0,-456.0,-10232.0
2917,1,13060.0,-492.0,-10200.0
2918,1,13056.0,-288.0,-9960.0
2919,1,13120.0,-324.0,-10148.0
2920,1,13128.0,-260.0,-10176.0
2921,1,13148.0,-268.0,-9960.0
2922,1,13292.0,-336.0,-9956.0
2923,1,13216.0,-332.0,-10016.0
2924,1,13212.0,-340.0,-9944.0
2925,1,13200.0,-360.0,-10032.0
2926,1,13180.0,-292.0,-10068.0
2927,1,13216.0,-388.0,-9952.0
2928,1,13236.0,-428.0,-10040.0
2929,1,13224.0,-420.0,-10076.0
2930,1,13128.0,-504.0,-10100.0
2931,1,13168.0,-464.0,-10104.0
2932,1,13068.0,-468.0,-10000.0
2933,1,13244.0,-444.0,-10124.0
2934,1,13224.0,-456.0,-10132.0
2935,1,13144.0,-516.0,-10080.0
2936,1,13172.0,-472.0,-10064.0
2937,1,13112.0,-492.0,-9976.0
2938,1,13164.0,-448.0,-10032.0
2939,1,13204.0,-380.0,-10128.0
2940,1,13108.0,-424.0,-10024.0
2941,1,13228.0,-428.0,-9968.0
2942,1,13212.0,-468.0,-10052.0
2943,1,13096.0,-420.0,-10096.0
2944,1,13224.0,-532.0,-10032.0
2945,1,13212.0,-512.0,-9888.0
2946,1,13264.0,-496.0,-9948.0
2947,1,13084.0,-356.0,-10000.0
2948,1,13296.0,-524.0,-9968.0
2949,1,13428.0,-448.0,-10012.0
2950,1,13200.0,-408.0,-10052.0
2951,1,13112.0,-416.0,-10068.0
2952,1,13168.0,-348.0,-10136.0
2953,1,13148.0,-288.0,-9972.0
2954,1,13192.0,-232.0,-9952.0
2955,1,13084.0,-360.0,-10028.0
2956,1,13136.0,-348.0,-10136.0
2957,1,13396.0,-404.0,-10028.0
2958,1,13200.0,-240.0,-9936.0
2959,1,13136.0,-320.0,-9908.0
2960,1,13244.0,-224.0,-9956.0
2961,1,13356.0,-288.0,-9920.0
2962,1,13300.0,-324.0,-10052.0
2963,1,13240.0,-236.0,-9824.0
2964,1,13260.0,-248.0,-9860.0
2965,1,13276.0,-244.0,-9924.0
2966,1,13268.0,-260.0,-9908.0
2967,1,13232.0,-160.0,-9928.0
2968,1,13280.0,-192.0,-10008.0
2969,1,13236.0,-200.0,-9900.0
2970,1,13184.0,-276.0,-9968.0
2971,1,13184.0,-352.0,-9964.0
2972,1,13208.0,-380.0,-10012.0
2973,1,13248.0,-320.0,-9924.0
2974,1,13196.0,-176.0,-9960.0
2975,1,13284.0,-200.0,-9988.0
2976,1,13224.0,-192.0,-9920.0
2977,1,13268.0,-260.0,-10032.0
2978,1,13308.0,-312.0,-9992.0
2979,1,13204.0,-244.0,-9940.0
2980,1,13236.0,-276.0,-9988.0
2981,1,13164.0,-284.0,-10024.0
2982,1,13248.0,-352.0,-9956.0
2983,1,13284.0,-344.0,-10104.0
2984,1,13060.0,-280.0,-9924.0
2985,1,13212.0,-340.0,-10084.0
2986,1,13292.0,-312.0,-9980.0
2987,1,13132.0,-328.0,-10176.0
2988,1,13124.0,-220.0,-10136.0
2989,1,13140.0,-376.0,-10108.0
2990,1,13104.0,-364.0,-10060.0
2991,1,13228.0,-144.0,-10064.0
2992,1,13172.0,-244.0,-10044.0
2993,1,13080.0,-476.0,-10176.0
2994,1,13176.0,-404.0,-10076.0
2995,1,13208.0,-320.0,-10160.0
2996,1,13132.0,-336.0,-9956.0
2997,1,13112.0,-360.0,-10056.0
2998,1,13240.0,-284.0,-9912.0
2999,1,13172.0,-384.0,-10028.0
3000,1,13228.0,-320.0,-10000.0
3001,1,13212.0,-316.0,-10000.0
3002,1,13168.0,-340.0,-10140.0
3003,1,13140.0,-392.0,-10072.0
3004,1,13128.0,-244.0,-9892.0
3005,1,13184.0,-236.0,-9932.0
3006,1,13216.0,-284.0,-10132.0
3007,1,13216.0,-288.0,-10000.0
3008,1,13248.0,-292.0,-10040.0
3009,1,13144.0,-384.0,-9992.0
3010,1,13180.0,-376.0,-10036.0
3011,1,13300.0,-260.0,-9840.0
3012,1,13268.0,-312.0,-9932.0
3013,1,13196.0,-340.0,-9968.0
3014,1,13236.0,-252.0,-9964.0
3015,1,13200.0,-288.0,-9952.0
3016,1,13268.0,-464.0,-9912.0
3017,1,13192.0,-476.0,-10068.0
3018,1,13284.0,-428.0,-10016.0
3019,1,13160.0,-264.0,-9916.0
3020,1,13136.0,-224.0,-9836.0
3021,1,13320.0,-276.0,-9960.0
3022,1,13128.0,-268.0,-9992.0
3023,1,13140.0,-312.0,-10124.0
3024,1,13356.0,-176.0,-9992.0
3025,1,13224.0,-212.0,-10096.0
3026,1,13044.0,-288.0,-10108.0
3027,1,13220.0,-344.0,-10052.0
3028,1,13156.0,-372.0,-10056.0
3029,1,13112.0,-376.0,-10036.0
3030,1,13180.0,-460.0,-9944.0
3031,1,13112.0,-452.0,-9960.0
3032,1,13124.0,-256.0,-10160.0
3033,1,13152.0,-224.0,-10096.0
3034,1,13164.0,-296.0,-10048.0
3035,1,13204.0,-268.0,-10052.0
3036,1,13204.0,-420.0,-10000.0
3037,1,13200.0,-364.0,-9872.0
3038,1,13344.0,-272.0,-9944.0
3039,1,13284.0,-340.0,-9980.0
3040,1,13228.0,-280.0,-10000.0
3041,1,13264.0,-416.0,-9972.0
3042,1,13180.0,-356.0,-9888.0
3043,1,13228.0,-436.0,-9968.0
3044,1,13296.0,-416.0,-9908.0
3045,1,13196.0,-304.0,-9900.0
3046,1,13216.0,-316.0,-9908.0
3047,1,13288.0,-412.0,-9976.0
3048,1,13336.0,-456.0,-9920.0
3049,1,13300.0,-352.0,-9832.0
3050,1,13212.0,-376.0,-9992.0
