_id,,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_max,y_max,z_max,x_min,y_min,z_min,x_energy,y_energy,z_energy,x_iqr,y_iqr,z_iqr,xy_corr,xz_corr,yz_corr,sma
67,68858,8632.373333333333,3475.8933333333334,-13748.426666666666,227.09826204139523,142.21257078362962,168.90495736425927,9040.0,3832.0,-13428.0,7680.0,3116.0,-14288.0,74569442.98666666,12102058.88,189047764.69333333,202.0,163.0,166.0,0.35159977835591716,0.8322278036002355,0.5027439328212046,16604.641780022313
67,68896,8625.093333333334,3460.48,-13761.786666666667,152.0048396890339,132.00963197181224,133.50218907901439,8952.0,3832.0,-13440.0,8276.0,3116.0,-14104.0,74415340.48,11992348.373333333,189404595.09333333,227.0,144.0,176.0,0.3286315842182726,0.7517835044833384,0.41755003342045865,16607.446443228037
67,68934,8534.666666666666,3448.8533333333335,-13820.4,150.79640431905383,122.83980824182726,120.65841592418379,8860.0,3816.0,-13440.0,8200.0,3116.0,-14104.0,72863274.66666667,11909678.933333334,191018014.61333334,241.0,143.0,179.0,0.11278126631688228,0.6874089669603721,0.2729785715194802,16606.802098369884
67,68972,8477.333333333334,3303.84,-13891.386666666667,195.06151736197367,364.8467455430201,166.0751551423498,9628.0,3816.0,-13540.0,7892.0,1392.0,-14784.0,71903229.44,11048471.893333333,192998204.48,193.0,196.0,156.0,-0.16673664286071452,0.576493990416564,0.28398551816813133,16611.42869697742
67,69010,8337.653333333334,3366.1066666666666,-13962.853333333333,275.5784942423644,399.27793405373933,182.38908544342468,9628.0,3920.0,-13540.0,7392.0,1392.0,-14784.0,69592406.61333333,11490096.96,194994538.98666668,295.0,223.0,211.0,-0.33026356274781826,0.6460295054828971,0.09978162811059361,16615.215708892058
67,69048,8039.946666666667,3147.6,-14148.346666666666,646.1557272223331,679.4502483626009,403.86425090066535,9628.0,3920.0,-13436.0,5656.0,724.0,-15640.0,65058259.626666665,10369038.4,200338819.73333332,546.0,458.0,347.0,0.563812468282128,0.8894557564247428,0.6651313398166351,16605.57011297588
67,69086,7672.266666666666,2538.64,-14440.746666666666,792.4399675825433,1077.4632756618666,528.49620858516,9628.0,3920.0,-13436.0,5564.0,580.0,-15640.0,59491636.906666666,7605620.16,208814472.53333333,1032.0,2029.0,777.0,0.6396585243063495,0.9031903240402923,0.7707186957304815,16609.815892429804
67,69124,7322.72,2086.88,-14671.2,781.1462784054384,1163.9802170140179,512.7080520790236,8732.0,3920.0,-13436.0,5268.0,580.0,-15692.0,54232417.70666666,5709918.08,215506978.98666668,1270.0,2221.0,874.0,0.595069074274879,0.887948653507584,0.771028292434161,16595.926038322963
67,69162,6709.466666666666,1375.7066666666667,-15053.12,936.210394207532,833.1443536119991,532.2521948600432,8704.0,3484.0,-13436.0,4712.0,388.0,-16440.0,45893432.85333333,2586698.3466666667,226879714.13333333,1795.0,537.0,805.0,0.4903274353659208,0.8554694712772418,0.5821814980450077,16592.35357354393
67,69200,6299.386666666666,1027.5733333333333,-15280.453333333333,914.9295330728423,255.91838143352564,449.2628716266482,8180.0,1712.0,-14160.0,4712.0,388.0,-16440.0,40519368.42666667,1121401.1733333333,233694091.2,1483.0,330.0,697.0,0.1369123638553377,0.860030931740298,0.10367893242646281,16591.868440460585
67,69238,5904.106666666667,1012.6133333333333,-15435.52,780.3037967925625,273.3908505337286,404.6260284921539,8160.0,2596.0,-14160.0,4712.0,300.0,-16440.0,35467349.54666667,1100128.32,238418999.89333335,458.0,290.0,263.0,0.12221179521393931,0.840668285804667,0.1447943678856004,16581.490040956527
67,69276,5404.453333333333,1342.6133333333332,-15605.84,378.57290951971487,738.9532036303488,246.1798280390441,6520.0,3636.0,-14588.0,3908.0,300.0,-16440.0,29351433.28,2348662.4,243602846.61333334,400.0,486.0,199.0,-0.5196569263340626,0.3342788880726547,0.0932689101033929,16591.004748184416
67,69314,5812.266666666666,1555.2533333333333,-15402.986666666666,976.9437695634734,681.5019313904319,430.11072972226833,7936.0,3636.0,-14272.0,3908.0,300.0,-16300.0,34736862.93333333,2883257.8133333335,237436993.49333334,487.0,836.0,255.0,-0.006961345257097692,0.9258729030965759,0.231964440120555,16584.450112101546
67,69352,6403.786666666667,1746.5066666666667,-15121.84,1294.6100189460744,628.5956490109962,563.3540755155678,8060.0,3636.0,-14272.0,3908.0,300.0,-16300.0,42684498.77333333,3445418.026666667,228987412.8,2548.0,731.0,1054.0,0.01195426323989787,0.9598510907999394,0.18000737938904832,16586.27339206508
67,69390,6972.72,1927.0133333333333,-14862.826666666666,1243.7135850347534,420.2317929693353,509.1239108726109,8060.0,3636.0,-14272.0,3908.0,752.0,-16300.0,50165647.68,3889975.1466666665,221162823.68,2336.0,168.0,868.0,-0.3558080898996675,0.9639257108580971,-0.2315915704266402,16589.36382835421
67,69428,7300.8533333333335,1701.4933333333333,-14771.173333333334,792.3346884296363,252.37371090419768,387.0331036085788,8060.0,2052.0,-14272.0,4908.0,752.0,-15632.0,53930253.653333336,2958772.053333333,218337356.26666668,997.0,217.0,543.0,0.8611280462452783,0.9668194944708944,0.8484525729771221,16589.73182889203
67,69466,6883.306666666666,1624.7733333333333,-14963.253333333334,987.2250398409113,254.80876873102744,470.983852329945,8060.0,2052.0,-14340.0,5336.0,852.0,-15760.0,48354523.946666665,2704815.8933333335,224120776.10666665,1947.0,468.0,901.0,0.9087276523270787,0.9831149010413183,0.9003504847206847,16588.38098133988
67,69504,6352.0,1497.84,-15220.213333333333,859.0228246870588,233.43904500604285,401.06731914840543,7888.0,2052.0,-14364.0,5336.0,852.0,-15760.0,41085824.21333333,2298018.453333333,231815748.90666667,1808.0,385.0,782.0,0.8796366368122561,0.977443458148995,0.8673404573264001,16588.95993518836
67,69542,5838.666666666667,1378.32,-15452.0,368.6555513695073,137.407827045381,175.98787837045293,7688.0,1872.0,-14588.0,5336.0,852.0,-15760.0,34225935.36,1918646.9333333333,238795275.73333332,214.0,134.0,146.0,0.46276334698337424,0.8639010957243164,0.46608556585690797,16581.11381830108
67,69580,5740.373333333333,1407.84,-15485.44,149.1060270039037,125.16347070930878,97.45922087382665,6116.0,1744.0,-15292.0,5336.0,852.0,-15760.0,32974118.613333333,1997679.36,239808350.29333332,175.0,150.0,131.0,0.14238257811067875,0.48078637895382914,0.23037759546896233,16576.304796694512
67,69618,5808.533333333334,1497.9733333333334,-15440.293333333333,170.7805869789915,208.8351166723536,116.89502679279768,6396.0,2140.0,-15080.0,5340.0,1048.0,-15744.0,33768225.49333333,2287536.2133333334,238416322.66666666,210.0,211.0,140.0,0.5410562077718939,0.5706093338155762,0.5396755980732038,16566.97703015516
67,69656,5941.84,1580.6133333333332,-15378.88,294.24112742216477,212.4326336093921,147.06161611152427,6956.0,2140.0,-15000.0,5340.0,1048.0,-15744.0,35392040.42666667,2543466.1333333333,236531577.17333335,350.0,256.0,202.0,0.4416253432344535,0.7487512373582188,0.49167868881145715,16566.81131938909
67,69694,6184.453333333333,1666.8,-15274.0,347.4694919301869,165.6565120965669,160.02449812450593,6956.0,2140.0,-14924.0,5560.0,1280.0,-15616.0,38368198.08,2805664.32,233320683.84,643.0,215.0,264.0,0.25205970767311325,0.8246722823567472,0.29474758749391683,16567.667724019244
67,69732,6403.333333333333,1719.2533333333333,-15177.973333333333,321.92965415168317,141.9967223408891,142.3803332236896,6956.0,2140.0,-14900.0,5568.0,1280.0,-15524.0,41106316.48,2975995.0933333333,230391146.66666666,554.0,148.0,208.0,-0.04228045231948577,0.7696155208748459,-0.0049531290998814335,16567.01560729572
67,69770,6568.88,1701.4666666666667,-15118.96,186.84174836832722,106.47858417958463,111.45623236649142,6956.0,2004.0,-14872.0,5960.0,1356.0,-15440.0,43185094.29333334,2906326.506666667,228595373.97333333,175.0,127.0,144.0,0.06847216147078013,0.5964893448927232,0.15814081179351674,16573.475928446795
67,69808,6609.626666666667,1718.8,-15100.026666666667,136.07064570370136,100.87483994204565,102.13977003215851,6908.0,1988.0,-14872.0,6028.0,1360.0,-15464.0,43705679.89333333,2964449.1733333333,228021237.86666667,115.0,128.0,127.0,0.01292563853746544,0.27665812436055237,0.08124438992307659,16573.552628192767
67,69846,6718.64,1546.0,-15061.946666666667,397.70832327221916,375.20817332959757,217.09634686521608,8476.0,2072.0,-14024.0,5780.0,272.0,-15700.0,45298295.36,2530897.1733333333,226909368.21333334,166.0,270.0,157.0,-0.29089876481569926,0.49991306353449866,-0.02112674114876616,16574.264176403587
67,69884,6874.16,1423.7866666666666,-14992.053333333333,551.0950320951914,414.575712211359,289.2970742257093,8600.0,2072.0,-13972.0,5780.0,272.0,-15700.0,47557781.44,2199041.493333333,224845355.94666666,560.0,584.0,275.0,-0.16211808739946523,0.6672450280709408,-0.010958870389910193,16569.91885716252
67,69922,7176.133333333333,1309.52,-14862.266666666666,680.9393381368285,402.60847349917185,354.476565594336,8600.0,2072.0,-13972.0,5780.0,272.0,-15700.0,51960568.0,1876936.2133333334,221012624.10666665,1212.0,558.0,550.0,-0.0166073937292909,0.7725610126973168,0.12014770475737055,16577.373555461996
67,69960,7584.8,1227.6,-14671.28,633.0447061622109,330.52193068942745,349.8068251668816,8600.0,2072.0,-13972.0,5780.0,272.0,-15700.0,57929936.64,1616246.5066666666,215368821.65333334,1040.0,355.0,585.0,0.5678948709619155,0.7882903551749179,0.6126316653458965,16579.466253536662
67,69998,7838.986666666667,1324.0,-14538.08,492.7385647131301,241.57527467299573,276.15675548499627,8600.0,2072.0,-14056.0,5852.0,384.0,-15348.0,61692503.25333333,1811334.6133333333,211432032.64,546.0,148.0,356.0,0.618611973826923,0.8944505110905866,0.5606261580668036,16580.842707126438
67,70036,8054.32,1385.3333333333333,-14417.786666666667,229.09085010100253,129.07355353527007,167.64568139051164,8280.0,1584.0,-14116.0,6528.0,716.0,-15332.0,64924553.28,1935808.4266666668,207900677.44,98.0,98.0,116.0,0.6375274739006056,0.8662316390606073,0.6374050862023686,16575.750909961167
67,70074,8133.093333333333,1415.7866666666666,-14363.973333333333,65.46310377270203,61.2314283862644,80.9220156831392,8260.0,1584.0,-14116.0,7952.0,1284.0,-14580.0,66151492.586666666,2008201.1733333333,206330278.29333332,96.0,79.0,90.0,0.09907693230544061,0.4172452294018237,0.1744360879679241,16567.617906904088
67,70112,8139.44,1420.88,-14356.826666666666,64.3888686031988,56.7245884368792,79.05076399940033,8260.0,1584.0,-14116.0,7952.0,1292.0,-14564.0,66254629.44,2022117.6533333333,206124720.96,94.0,64.0,92.0,0.1011817494313458,0.3309117135411879,0.1315889248690576,16564.94004772342
67,70150,8146.666666666667,1422.4,-14356.24,67.34692932041436,59.048454679186996,84.50543808931269,8392.0,1640.0,-14116.0,7952.0,1260.0,-14564.0,66372713.38666666,2026708.48,206108768.10666665,84.0,72.0,106.0,0.05981460668198035,0.2942189165877161,0.0881863959254356,16568.137317071734
67,70188,8155.413333333333,1421.28,-14356.373333333333,87.34958016817,57.87954388210052,77.09989595035489,8664.0,1640.0,-14172.0,7748.0,1260.0,-14560.0,66518396.586666666,2023386.88,206111399.68,87.0,64.0,99.0,0.048631903415136235,0.19281708125265626,0.04724352079811019,16572.506012807255
67,70226,7789.893333333333,1288.0,-14554.586666666666,723.5709515697514,354.43882405853907,376.63637966729783,8664.0,1772.0,-14192.0,5720.0,-156.0,-15528.0,61205993.06666667,1784570.88,211977848.0,177.0,92.0,190.0,0.8400272870737421,0.9543957280943101,0.8156984848793629,16581.885132187286
67,70264,7239.92,1047.92,-14827.813333333334,1013.5702673881735,493.33963311292956,510.14065232595954,8664.0,1772.0,-14192.0,5148.0,-156.0,-15784.0,53443766.29333334,1341520.32,220124291.73333332,2079.0,855.0,1012.0,0.8856948133426492,0.9547272618753606,0.8766335825074797,16579.875118152515
67,70302,6657.573333333334,831.52,-15116.266666666666,984.8889097874044,463.9043395643833,487.8834104806416,8664.0,1772.0,-14200.0,5148.0,-156.0,-15784.0,45293288.85333333,906632.7466666667,228739548.16,1965.0,854.0,970.0,0.8627885143027478,0.9520543006608495,0.8572369687212684,16580.78738979176
67,70340,6066.373333333333,624.9866666666667,-15397.68,500.8745624294458,313.03143583707737,243.96776617687283,8100.0,1772.0,-14248.0,5148.0,-156.0,-15784.0,37051760.74666667,488597.0133333333,237148069.65333334,291.0,154.0,149.0,0.6209648089985007,0.8143270168154028,0.6299465159088158,16573.23785533024
67,70378,5983.04,616.2133333333334,-15433.52,251.3221274248118,165.32717407882126,139.13383101651922,6568.0,1024.0,-14852.0,5148.0,28.0,-15784.0,35859930.45333333,407051.94666666666,238212897.81333333,323.0,167.0,162.0,0.31784817335159804,0.4916191180925024,0.39433004865923743,16567.036476025824
67,70416,6102.106666666667,695.5733333333334,-15385.786666666667,305.81622251861586,139.97039432997568,142.42886349176413,6644.0,1024.0,-15008.0,5596.0,352.0,-15652.0,37329229.333333336,503413.9733333333,236742717.33333334,606.0,223.0,232.0,0.6800128748026804,0.8231527343323091,0.6601227468116313,16570.147748325802
67,70454,6197.626666666667,772.0,-15339.12,296.1761986085685,146.8771822532917,133.4752871008962,6644.0,1248.0,-15008.0,5580.0,352.0,-15636.0,38498296.64,617556.9066666666,235306418.02666667,552.0,196.0,206.0,0.28528532099570625,0.7893475711811992,0.27949538357839343,16565.51734925417
67,70492,6154.586666666667,823.3066666666666,-15350.133333333333,361.7056296062986,122.24368813517076,164.82178928231005,6644.0,1248.0,-15008.0,5268.0,432.0,-15916.0,38009768.0,692777.3866666667,235653759.57333332,607.0,147.0,214.0,-0.11753436591833541,0.6881150148830789,-0.17244223237433226,16563.30773342095
67,70530,5978.613333333334,862.16,-15415.52,394.2065750621395,120.0067820305725,175.02939638814968,6644.0,1248.0,-15108.0,5268.0,432.0,-15916.0,35899216.21333333,757721.4933333333,237668892.16,763.0,140.0,278.0,-0.2647913062861031,0.7448502868393452,-0.3022494511888682,16562.410428622446
67,70568,5862.346666666666,917.92,-15458.88,388.51407502031236,151.97453821830373,200.52417709593018,7496.0,1620.0,-14480.0,4648.0,432.0,-15984.0,34518051.626666665,865673.3866666667,239017180.8,425.0,167.0,231.0,0.0860024130899454,0.4275792129466064,0.013433154611622715,16564.071063913016
67,70606,5988.666666666667,1023.8133333333334,-15412.986666666666,691.535322468941,274.4390007917161,354.12628607445805,10708.0,2104.0,-13848.0,4648.0,432.0,-16632.0,36342349.54666667,1123510.5066666666,237685563.41333333,572.0,227.0,268.0,0.6867874911168145,0.3709081951407201,0.2658392372780147,16583.90413816218
68,70793,14583.413333333334,614.7466666666667,-7735.386666666666,208.65864265722507,353.83013225118185,298.2229096200059,15092.0,1552.0,-6748.0,13516.0,-236.0,-8892.0,212719482.88,503109.2266666667,59925143.78666667,203.0,354.0,303.0,0.1957717343614307,0.775558593612009,0.2942972076096237,16526.79232818663
68,70831,14579.893333333333,444.88,-7790.213333333333,140.78783785856245,207.37077646894545,196.1286851930527,15068.0,976.0,-7308.0,14168.0,-236.0,-8356.0,212593110.82666665,240920.85333333333,60725890.24,170.0,264.0,251.0,0.021840532519710507,0.6884672096528045,-0.016233511003348904,16539.397877657735
68,70869,14113.92,711.76,-8420.053333333333,1156.2310929337036,802.3118901441425,1191.593038956207,18012.0,4380.0,-7388.0,7492.0,-1736.0,-13148.0,200539608.10666665,1150306.6666666667,72317192.10666667,323.0,329.0,457.0,-0.08023240920135297,0.6449191012557913,-0.37164453685074933,16539.05981312085
68,70907,13954.213333333333,826.9333333333333,-8684.026666666667,1141.3624173864416,798.1586364181551,1170.1491183985436,18012.0,4380.0,-7388.0,7492.0,-1736.0,-13148.0,196022777.92,1320875.9466666668,76781568.10666667,919.0,678.0,1419.0,-0.05041122985569148,0.6266953964189237,-0.3520264969352696,16542.407601668394
68,70945,13882.186666666666,832.0533333333333,-8803.386666666667,1110.2030167896726,797.3003765764122,1094.7315030738005,18012.0,4380.0,-7372.0,7492.0,-1736.0,-13148.0,193947657.38666666,1328000.64,78698053.86666666,812.0,674.0,1190.0,-0.020395569386737582,0.5880252808935709,-0.3211277081871773,16537.49189643601
68,70983,13744.56,791.0933333333334,-9039.173333333334,1049.5350620155575,810.4492445277225,958.4984141643407,18012.0,4380.0,-7372.0,7492.0,-1736.0,-13148.0,190014453.44,1282656.64,82625373.76,610.0,689.0,860.0,0.02976210468235348,0.514686950052182,-0.25596067573961856,16535.860430339115
68,71021,14040.72,565.6533333333333,-8687.653333333334,257.01426990214634,293.011649066874,369.8731852345552,14600.0,1572.0,-7372.0,13328.0,-48.0,-9620.0,197207874.45333335,405819.52,75612126.61333333,351.0,286.0,530.0,-0.17126591798889207,0.676955869802802,-0.1570351885289718,16528.702465623795
68,71059,14064.426666666666,453.0933333333333,-8660.56,225.1101758892497,169.34061716617848,350.2118307539024,14600.0,756.0,-7372.0,13532.0,-48.0,-9248.0,197858772.05333334,233969.81333333332,75127947.84,323.0,212.0,565.0,0.04263171267582237,0.7074515575008888,0.153778806767007,16528.77780400566
68,71097,14044.16,413.92,-8707.866666666667,200.5091545707244,195.59616628826515,287.75597686620216,14696.0,784.0,-7800.0,13668.0,-128.0,-9248.0,197278634.02666667,209587.62666666668,75909745.38666667,222.0,259.0,303.0,0.02599328799065454,0.8278231599991841,0.06164663910502964,16534.46742080703
68,71135,14136.24,466.08,-8545.12,252.78110899880684,186.0343882189526,374.26582211043524,14696.0,1096.0,-7800.0,13668.0,-132.0,-9248.0,199897179.62666667,251839.36,73159150.72,362.0,175.0,607.0,0.17449491353031935,0.9331094028132995,0.15551184260130102,16531.8411333774
68,71173,14069.066666666668,387.7866666666667,-8646.986666666666,338.6551179133262,288.40075327378895,512.0158719762069,14696.0,1096.0,-7800.0,13120.0,-288.0,-9864.0,198053324.16,233553.49333333335,75032538.66666667,502.0,303.0,802.0,0.518357136655316,0.9554230340244941,0.5186971884040249,16532.144036493482
68,71211,14095.626666666667,545.0133333333333,-8588.106666666667,323.3169249444817,437.5895639624977,493.39400275596745,14684.0,1384.0,-7816.0,13120.0,-288.0,-9864.0,198791224.96,488524.16,73999013.76,406.0,679.0,626.0,0.4104586673332162,0.9512558720122104,0.44487413461123476,16530.92247733763
68,71249,14123.573333333334,661.1733333333333,-8538.133333333333,341.0637935766401,415.1975713908847,517.7318053029213,14684.0,1384.0,-7816.0,13120.0,-288.0,-9864.0,199591648.21333334,609539.2,73167767.04,474.0,514.0,697.0,0.49488858177004835,0.9575500704347771,0.5277109925745381,16533.649670107872
68,71287,14054.426666666666,759.9733333333334,-8642.026666666667,296.75000357577443,410.0696517530757,456.70489299862857,14632.0,1384.0,-7888.0,13120.0,-288.0,-9864.0,197614969.49333334,745716.5866666667,74893204.26666667,360.0,427.0,528.0,0.6531795515003637,0.948707799255538,0.6975464356076251,16530.195525862182
68,71325,14123.6,824.08,-8535.706666666667,240.83310957313714,274.14700484715615,349.4330941523554,14632.0,1384.0,-7888.0,13256.0,36.0,-9612.0,199534077.54666665,754264.4266666666,72980391.78666666,228.0,419.0,359.0,0.17831227787241447,0.8788603464163438,0.23138135378753108,16530.55124409912
68,71363,13996.826666666666,635.5733333333334,-8737.226666666667,331.1253689398557,355.438102378209,462.0016615650737,14632.0,1640.0,-7888.0,12916.0,-536.0,-9956.0,196020800.74666667,530289.7066666667,76552575.36,351.0,351.0,663.0,0.279797943086643,0.8951790173473981,0.3306873307550452,16525.392340256025
68,71401,13981.493333333334,425.2266666666667,-8753.28,324.902298066494,477.8228283463324,452.8226896553073,14552.0,1640.0,-7884.0,12916.0,-832.0,-9956.0,195587717.33333334,409132.37333333335,76824959.14666666,386.0,705.0,647.0,-0.15089860701038546,0.870103583557793,-0.14558598444131046,16516.78274081367
68,71439,14047.04,225.49333333333334,-8649.066666666668,363.11267085208317,413.0793748852096,522.2823076544801,14596.0,1640.0,-7740.0,12916.0,-832.0,-9956.0,197451183.57333332,221481.81333333332,75079133.01333334,527.0,539.0,864.0,-0.33932836807965666,0.8909069708761577,-0.3474136787075803,16514.63135973484
68,71477,14122.213333333333,88.45333333333333,-8541.04,331.8652053001172,383.54988526773,465.21689393228183,14596.0,1640.0,-7740.0,12916.0,-832.0,-9956.0,199547043.94666666,154934.50666666665,73165791.04,374.0,448.0,413.0,-0.2555449139234271,0.8808807898025924,-0.23013481007781356,16518.196753548946
68,71515,14265.68,2.4266666666666667,-8310.72,178.18598223953154,305.432029463549,230.0471001048843,14596.0,632.0,-7740.0,13708.0,-1956.0,-8992.0,203541376.10666665,93294.61333333333,69120988.58666667,230.0,338.0,383.0,0.06260366004651854,0.6318078719177966,0.2569531683674787,16514.88571922092
68,71553,14151.173333333334,8.8,-8475.893333333333,406.38774172238783,501.5844761021483,555.3659591856726,14940.0,1940.0,-7664.0,12676.0,-1956.0,-10320.0,200420857.70666668,251664.42666666667,72149199.14666666,288.0,410.0,400.0,0.4139104158597605,0.9111936349416571,0.5263184664652153,16516.73852692598
68,71591,14084.133333333333,93.57333333333334,-8495.706666666667,841.6217255328482,1644.9037513754076,892.2561182879174,17644.0,4452.0,-5388.0,10980.0,-6532.0,-10832.0,199071138.88,2714464.32,72973152.74666667,524.0,679.0,537.0,0.46055292794686986,0.8418261616869527,0.4642780288480998,16571.618382007255
68,71629,14032.693333333333,190.77333333333334,-8544.293333333333,977.6493982791357,1670.9599921269478,1098.4380762195424,17644.0,4452.0,-5388.0,10932.0,-6532.0,-12180.0,197872280.53333333,2828501.76,74211514.77333333,785.0,1353.0,963.0,0.425247667207225,0.8736165599946482,0.41103902137512005,16575.86455848884
68,71667,14029.813333333334,239.12,-8497.733333333334,1114.781421844161,1672.1747832089807,1315.852426713911,17644.0,4452.0,-5388.0,9780.0,-6532.0,-12180.0,198078399.78666666,2853346.88,73942939.41333333,1092.0,1334.0,1645.0,0.43459292145077705,0.8948151326756815,0.40517848487041475,16574.560908561878
68,71705,14289.68,226.56,-8085.2266666666665,1104.6760509760318,1602.7650294829034,1306.748428462376,17644.0,4452.0,-5388.0,9780.0,-6532.0,-12180.0,205415263.68,2620185.1733333333,67078481.70666666,931.0,717.0,1302.0,0.41957621064725487,0.8992258833855928,0.3639334855776093,16582.066600776943
68,71743,14081.28,-276.72,-8418.08,967.9630097615645,970.711471859687,1303.9627577503886,15524.0,1420.0,-6180.0,9780.0,-3052.0,-12180.0,199219398.82666665,1018854.72,72564389.76,1341.0,1405.0,1810.0,0.5895703593700757,0.9571512336290738,0.6130043610837079,16515.488548687837
68,71781,13938.8,-892.4266666666666,-8603.226666666667,865.8468840774717,1146.3916395756246,1235.2960840579428,15524.0,808.0,-6180.0,11944.0,-3476.0,-11064.0,195039836.26666668,2110639.1466666665,75541465.49333334,1419.0,2010.0,2124.0,0.7155673787023317,0.9468174024071102,0.7155386978511231,16511.887947851592
68,71819,13974.346666666666,-1355.0933333333332,-8437.466666666667,889.6797550180002,1090.6040549265447,1457.0427340640663,16460.0,608.0,-3176.0,11944.0,-3912.0,-11064.0,196073894.82666665,3025695.1466666665,73313817.28,1360.0,1902.0,2043.0,0.5149592831605357,0.9136118969286865,0.4449686178982063,16502.854173257372
68,71857,13999.733333333334,-1237.5733333333333,-8368.506666666666,928.3980372424079,1256.8533743528808,1554.9617304901392,16460.0,1784.0,-3176.0,11944.0,-3912.0,-11064.0,196854456.32,3111268.16,72449809.81333333,1434.0,2047.0,2048.0,0.49947755882736683,0.9201965977625426,0.4328885431752329,16502.792868465727
68,71895,14257.573333333334,-483.92,-8014.48,898.397138216477,1676.814279201287,1426.5701652097832,16460.0,3456.0,-3176.0,10856.0,-3912.0,-11064.0,204085514.77333334,3045884.6933333334,66266992.10666667,1251.0,2502.0,1791.0,0.22465255650919735,0.8471546972127065,0.1657613819297329,16530.64246766535
68,71933,14581.546666666667,405.3066666666667,-7531.2266666666665,686.0402766278052,1441.5031781519672,1107.7695737933147,16460.0,3456.0,-3176.0,10856.0,-3912.0,-9912.0,213092154.45333335,2242204.9066666667,57946528.53333333,805.0,1624.0,1207.0,-0.08553185704990729,0.7778823048584111,-0.19010416642867908,16527.742238813255
68,71971,14736.426666666666,935.3866666666667,-7308.4,675.8838790469524,774.2828749810299,1036.41965760336,15672.0,3456.0,-5732.0,10856.0,-880.0,-9912.0,217619089.92,1474462.1866666668,54486876.266666666,782.0,939.0,1525.0,-0.400000942248295,0.8314100603994975,-0.4157200060802284,16537.447128950153
68,72009,14879.44,863.4666666666667,-7034.933333333333,669.7626293944247,780.4265044761672,1009.2583327484701,15672.0,3456.0,-5732.0,10856.0,-880.0,-9912.0,221846316.69333333,1354640.2133333334,50508889.38666666,742.0,1026.0,1510.0,-0.5682048023654772,0.8368695623085388,-0.6117472437346632,16541.493878577796
68,72047,15097.306666666667,580.48,-6644.666666666667,326.1968311038938,525.4436946682932,614.2316464946721,15608.0,2052.0,-5732.0,14352.0,-680.0,-7940.0,228035072.96,613048.1066666667,44528875.626666665,458.0,713.0,1004.0,-0.593247529835428,0.9150114287847946,-0.614857318510192,16527.62012050939
68,72085,15154.133333333333,249.97333333333333,-6549.413333333333,247.24602232504273,329.8826447221631,483.21437874117754,15608.0,1160.0,-5732.0,14440.0,-680.0,-7608.0,229708887.68,171309.22666666665,43128311.14666667,295.0,322.0,715.0,0.2879328703582232,0.8910006766570183,0.42887756692846624,16522.658781870745
68,72123,15020.56,434.2133333333333,-6808.88,264.6150532377174,750.7824947938576,473.56618572979494,15532.0,3480.0,-5492.0,14404.0,-680.0,-7772.0,225687243.84,752215.5733333334,46585111.78666667,402.0,426.0,768.0,-0.12711012845423705,0.8737542955944042,-0.006286905064165008,16523.022628954866
68,72161,14652.24,786.4,-7258.32,935.3567282415125,935.9332169907564,1017.0772525231307,15468.0,3716.0,-1084.0,8144.0,-680.0,-10848.0,215563029.22666666,1494395.9466666668,53717655.36,466.0,1373.0,588.0,-0.4390227744678577,0.20084893061854112,-0.07709436791456474,16437.890897746453
68,72199,14258.72,1132.9866666666667,-7855.013333333333,1237.8825206510242,948.7574961437134,1528.1459571941705,16728.0,3716.0,-1084.0,8144.0,-528.0,-11948.0,204843449.17333335,2183799.5733333332,64036464.53333333,670.0,1582.0,1115.0,-0.36724377020459,0.57243572864184,-0.12423117627762956,16445.70315918957
68,72237,14108.826666666666,1442.9066666666668,-8151.573333333334,1246.8821743140857,796.9943399771137,1481.5602692057073,18596.0,3716.0,-1084.0,8144.0,-844.0,-11948.0,200613705.06666666,2717179.6266666665,68643168.64,792.0,1002.0,1510.0,-0.2901618494611557,0.5080849010312133,0.052144511727263226,16470.021586306382
68,72275,14049.013333333334,1303.28,-8296.96,1222.7921872319744,712.5440722743635,1416.7094780041066,18596.0,3716.0,-1084.0,8144.0,-844.0,-11948.0,198869996.37333333,2206257.8133333335,70846610.98666666,723.0,876.0,1111.0,-0.41248855416592006,0.47658619102440125,-0.03799646294255507,16468.481912983178
68,72313,14306.026666666667,1105.04,-8084.826666666667,964.6670717345381,650.6342226883961,1197.4622318145243,18596.0,3104.0,-4172.0,10560.0,-844.0,-11948.0,205592981.54666665,1644438.2933333332,66798338.02666666,631.0,786.0,1031.0,-0.3645699688906276,0.88311153481523,-0.30388878947896897,16549.500834059894
68,72351,14589.573333333334,880.48,-7650.053333333333,345.83877451141234,502.00364832671596,553.6716209290688,15132.0,2728.0,-6452.0,13484.0,-492.0,-9320.0,212975254.50666666,1027252.6933333334,58829868.266666666,392.0,378.0,698.0,-0.3313540941895633,0.8302656410310332,-0.3100812050753869,16516.769440393495
68,72389,14760.586666666666,812.2133333333334,-7338.906666666667,203.25321437939317,228.28790555397862,363.90823654078264,15088.0,1536.0,-6452.0,13676.0,80.0,-8932.0,217916230.61333334,711805.8666666667,53991980.266666666,171.0,290.0,359.0,0.2652441459524841,0.849482654217547,0.2453235242420867,16510.93585559153
