_id,,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_max,y_max,z_max,x_min,y_min,z_min,x_energy,y_energy,z_energy,x_iqr,y_iqr,z_iqr,xy_corr,xz_corr,yz_corr,sma
1,599,12836.32,73.32,-10339.92,347.9708861384814,675.7161664486058,382.8988294575997,13716.0,1920.0,-9636.0,12028.0,-892.0,-11232.0,164892194.88,461968.16,107060557.12,561.0,671.0,581.0,-0.22580956614562264,0.8620492685122118,-0.3177371405148099,16504.391890680086
1,624,13010.8,26.08,-10095.32,518.1945580571066,728.4560066332078,661.8493012763555,14040.0,1920.0,-8676.0,12028.0,-1028.0,-11232.0,169549442.24,531328.32,102353530.4,928.0,718.0,1023.0,-0.4383796074907477,0.9317840193987169,-0.501015010119992,16504.912383799285
1,649,13266.72,68.12,-9746.88,576.1191210157843,711.2450953082205,745.8810800657167,14076.0,1920.0,-8676.0,12028.0,-1028.0,-11232.0,176337772.8,510509.92,95558008.32,963.0,604.0,1397.0,-0.47505287048541034,0.949271005125397,-0.541654565535488,16504.103967372317
1,674,13546.28,30.04,-9382.92,416.7025817054653,646.0435886223158,519.4532063622286,14336.0,1920.0,-8676.0,12204.0,-1028.0,-10740.0,183675342.88,418274.72,88309019.36,402.0,563.0,634.0,-0.4850102375567758,0.8955259328748936,-0.5979052827431998,16503.94548346328
1,699,13708.52,-99.08,-9187.28,171.97270015906594,371.482157848799,228.50076936413146,14336.0,524.0,-8676.0,13156.0,-1028.0,-9740.0,187953095.2,147815.84,84458326.4,189.0,407.0,331.0,0.062357278091198766,0.686995577621297,-0.1209352454366085,16509.02534392689
1,724,13732.76,88.88,-9170.6,186.39544629630845,211.08753065967676,241.13821762632318,14336.0,724.0,-8636.0,13156.0,-416.0,-9740.0,188623440.48,52457.6,84158052.0,170.0,260.0,329.0,-0.030491442233250548,0.7350240886743721,-0.05398277785737858,16517.34376137884
1,749,13592.68,90.36,-9365.56,315.2309908622564,531.3500074338949,397.4522441753223,14336.0,944.0,-8636.0,12492.0,-2196.0,-10628.0,184860320.16,290497.76,87871682.4,303.0,319.0,349.0,0.3956469893274245,0.7155289878791193,0.2564023029773644,16522.365495035338
1,774,13503.4,87.28,-9480.92,356.88266979499014,601.1512634936402,420.1389693898913,14088.0,1300.0,-8636.0,12408.0,-2196.0,-10628.0,182469176.8,369000.64,90064360.8,365.0,482.0,446.0,0.37087067438300053,0.6236172486523552,0.2792211073285154,16518.09273673106
1,799,13450.76,-149.92,-9532.04,357.12169130423877,750.7132565767038,416.2578028097491,14088.0,1300.0,-8636.0,12408.0,-2196.0,-10628.0,181050480.48,586046.4,91033057.12,432.0,1107.0,521.0,0.32540949192146773,0.5945264832764882,0.2285606128024742,16510.924546863214
1,824,13371.52,-212.24,-9636.2,296.10283619040194,730.8565539146515,328.50954324037536,14076.0,1300.0,-8784.0,12408.0,-2196.0,-10628.0,178885224.0,579197.12,92964268.96,266.0,941.0,406.0,0.2345024260140725,0.38893152948567666,0.10223803251476611,16503.64114969057
1,849,13482.96,-192.52,-9494.04,291.5408005751511,549.0566906977821,322.04968312358267,14248.0,1300.0,-8684.0,12408.0,-1680.0,-10424.0,181875206.4,338527.2,90240511.52,327.0,713.0,348.0,0.13201985859768514,0.5321353411030719,0.10596360594638718,16504.85394291721
1,874,13521.32,-234.68,-9442.56,226.81238414160737,440.6762276320335,275.99914202765194,14248.0,392.0,-8684.0,12860.0,-1680.0,-10424.0,182877538.4,249270.24,89238114.88,271.0,611.0,284.0,0.1743467095582315,0.6612601231694685,0.13498021809044608,16502.863039485816
1,899,13526.24,-110.64,-9457.52,309.4631842400644,449.4285153392028,333.6986808484565,14252.0,768.0,-8596.0,12524.0,-1796.0,-10424.0,183054936.0,214227.2,89556039.36,342.0,373.0,399.0,0.2609230765480952,0.3078565689814448,0.09752207844617132,16515.37119777417
1,924,13462.84,-481.84,-9508.24,337.49396202006335,789.728747355698,339.5487923701099,14252.0,768.0,-8596.0,12524.0,-2168.0,-10424.0,181361963.04,855841.28,90521921.28,477.0,1491.0,503.0,0.49549318176307316,0.3829537595830196,0.32111003248235104,16512.800425711546
1,949,13361.64,-848.72,-9608.76,293.2401582321221,816.6041645742446,264.8856024777489,14252.0,768.0,-8596.0,12524.0,-2168.0,-10204.0,178619413.28,1387168.0,92398433.12,340.0,1554.0,353.0,0.4168127785597799,0.2109583025602845,0.18598155018585422,16502.891393395927
1,974,13279.44,-1171.16,-9697.72,278.2010898612728,645.2334262885023,254.36745389298534,14252.0,768.0,-8596.0,12524.0,-2168.0,-10204.0,176420922.56,1787941.92,94110476.0,269.0,416.0,291.0,0.3339402791802188,0.13427819016981665,0.014302178269473139,16500.311734706516
1,999,13218.64,-1427.56,-9739.04,141.73690556802774,218.90556502747935,165.2141591995068,13560.0,-944.0,-9212.0,12924.0,-2168.0,-10068.0,174752532.8,2085847.2,94876195.84,196.0,247.0,190.0,-0.3846573178406796,0.716043298751876,-0.46468294862991477,16483.561105139328
1,1024,13216.2,-1373.36,-9753.8,126.3435000306703,166.1240211408332,152.9176248834646,13560.0,-944.0,-9388.0,12924.0,-1776.0,-10068.0,174683905.12,1913714.88,95159998.24,131.0,233.0,171.0,-0.6135365205871395,0.735747989150218,-0.5994328904266202,16484.909604643613
1,1049,13196.04,-1371.84,-9796.24,148.63592567074758,154.90789005082988,163.85146444264697,13664.0,-1012.0,-9388.0,12496.0,-1764.0,-10592.0,174157564.32,1905941.44,95993165.44,130.0,215.0,173.0,0.02052013511488104,0.6887156997984393,-0.03529295057298589,16493.906883408144
1,1074,13265.16,-1383.92,-9709.96,195.52538044970015,153.45928971554636,231.62762874924914,13820.0,-1004.0,-8816.0,12496.0,-1764.0,-10592.0,176002700.0,1938784.32,94336974.56,190.0,174.0,229.0,0.1634299883745075,0.7538601672560906,0.15995754664919679,16500.531477695793
1,1099,13312.52,-1344.32,-9622.88,478.436672507449,432.7939666862282,611.148709889827,16964.0,324.0,-4540.0,11588.0,-3592.0,-11352.0,177452090.4,1994506.88,92973322.24,233.0,207.0,258.0,-0.6218869497298901,0.9114262112410368,-0.5871959767299129,16503.795009963716
1,1124,13434.4,-1239.48,-9474.16,600.9374010660345,514.6284578217569,758.5897273230111,16964.0,324.0,-4540.0,11588.0,-3592.0,-11352.0,180844229.12,1801153.12,90335166.08,286.0,357.0,411.0,-0.48237125717624846,0.9184216376080224,-0.4357439116430583,16520.226032671722
1,1149,13516.68,-1196.16,-9365.0,581.9382936360179,501.57924039975967,731.007277665551,16964.0,324.0,-4540.0,11588.0,-3592.0,-11352.0,183039290.4,1682380.48,88237596.64,348.0,366.0,413.0,-0.572054882372016,0.9097962715833667,-0.5343489570464419,16519.548297795256
1,1174,13560.64,-1102.6,-9300.56,578.0025522435001,503.34985844837604,721.0523465047457,16964.0,324.0,-4540.0,11588.0,-3592.0,-11352.0,184225044.16,1469087.84,87020332.8,393.0,522.0,406.0,-0.5661381375172254,0.9172463224595732,-0.5389865969100692,16512.23053082009
1,1199,13500.36,-977.56,-9377.56,467.0404162382525,883.7941651764849,605.9018785248976,15656.0,3244.0,-6700.0,12220.0,-2424.0,-10820.0,182477846.88,1736715.68,88305748.64,428.0,524.0,579.0,-0.28966052547259724,0.6864098691171581,-0.3846182277564565,16505.706820496256
1,1224,13276.6,-220.28,-9659.72,450.0813704209496,1648.7658662163044,642.7026074320845,13932.0,3960.0,-8152.0,11800.0,-2424.0,-11696.0,176470680.8,2766952.16,93723257.12,705.0,2345.0,823.0,-0.6456653277684453,0.5130060384136591,-0.6668816785028683,16517.453212451383
1,1249,13292.44,95.04,-9628.4,463.38921696560874,1536.9297311198063,657.7346577458117,14008.0,3960.0,-8152.0,11800.0,-2424.0,-11696.0,176903690.72,2371185.6,93138701.44,717.0,2052.0,832.0,-0.5452431847587097,0.5441080343287856,-0.6078999675367547,16500.890849079016
1,1274,13133.52,-131.0,-9771.84,472.42041615493287,1892.3720035976012,645.3488780496948,14008.0,3960.0,-8152.0,11800.0,-3880.0,-11696.0,172712528.64,3598232.8,95905332.16,783.0,2577.0,796.0,-0.07433319806434177,0.4460307903953399,-0.3374965359689023,16494.378261274283
1,1299,13220.48,353.44,-9689.32,502.310272242167,1845.8004676562414,611.4873813906546,14300.0,3960.0,-8764.0,11800.0,-3880.0,-11696.0,175033407.04,3531899.2,94256838.88,783.0,1885.0,805.0,0.04206557445882171,0.5309701419429785,-0.11857623162964752,16512.915250220103
1,1324,13335.64,-142.36,-9552.2,478.4976806631355,1604.818354331729,519.8527099092588,14300.0,1904.0,-8764.0,12196.0,-3880.0,-10948.0,178068254.24,2595708.32,91514771.68,743.0,2242.0,666.0,0.6096728430059791,0.650808216986305,0.5482926904447173,16495.258428838177
1,1349,13269.0,-302.8,-9661.92,507.09537564446396,1633.114080522239,538.9564672587203,14916.0,1904.0,-8560.0,12196.0,-3880.0,-10948.0,176323506.72,2758749.44,93643172.16,750.0,2805.0,778.0,0.49456493578959543,0.6594923597451158,0.45288223266368527,16511.5967161797
1,1374,13408.08,160.68,-9563.28,464.9638196677242,1175.364189347285,509.5549053831196,14916.0,1904.0,-8560.0,12252.0,-3488.0,-10828.0,179992800.64,1407299.04,91715970.56,677.0,2164.0,768.0,0.2865145897342189,0.7038915580010245,0.46692835626777274,16523.71869945115
1,1399,13471.8,49.28,-9561.88,560.9969340379678,991.7765683862467,763.3202117067253,15096.0,1924.0,-8540.0,11472.0,-1868.0,-12736.0,181804112.8,986049.28,92012206.88,681.0,1592.0,873.0,0.5448636665585271,0.6972137123718537,0.48630172618813733,16573.07921611183
1,1424,13390.64,128.16,-9633.52,1029.1037218861857,1247.0706693688214,871.7764447379845,17584.0,3552.0,-8316.0,10796.0,-1744.0,-12736.0,180368294.08,1571610.24,93564701.76,793.0,1692.0,897.0,0.19231346082900164,0.2988755233829304,0.2674152981673886,16578.229035054872
1,1449,13261.08,411.04,-9803.16,1210.386761989737,1535.4508518347304,1092.9520091934503,17584.0,3552.0,-8244.0,9788.0,-3088.0,-12736.0,177321278.88,2526563.2,97296490.08,1347.0,2468.0,1642.0,0.28955313988697495,0.13470875680589603,0.24055812085067532,16612.671512343124
1,1474,12682.84,-114.4,-10337.0,1534.2986718367451,2209.3330758398565,1300.80053813027,17584.0,3552.0,-8244.0,9788.0,-5076.0,-12736.0,163208502.88,4894240.0,108545651.04,2383.0,3416.0,2516.0,0.599338084341995,0.36877239264973993,0.4435921313600669,16594.971960023297
1,1499,11980.64,-783.2,-11044.32,1498.3634507021322,2213.0761216008805,1246.1602696282691,17584.0,3552.0,-8244.0,9788.0,-5076.0,-12852.0,145780827.84,5511108.16,123529919.68,1815.0,3631.0,1743.0,0.6140468548193859,0.3798534620234027,0.4655452482609022,16542.34075773706
1,1524,11203.44,-1393.08,-11792.64,1379.5835916681528,1943.2237837161224,1221.9600936200823,14868.0,3440.0,-8244.0,8748.0,-5076.0,-13904.0,127420318.72,5716790.56,140559544.64,1798.0,1288.0,1232.0,0.7165709733451051,0.5900415386235839,0.44248121350137126,16524.52390423008
1,1549,9768.52,-2211.92,-12747.52,2264.3408686856314,1315.0908689516473,1306.5869162057304,13204.0,3440.0,-10280.0,932.0,-5076.0,-18556.0,100551222.56,6622054.08,164206435.52,1788.0,1031.0,1461.0,0.371375766980829,0.8946599842380035,0.17001906131775976,16465.63739050734
2,1673,11156.76,1158.8,-12156.36,122.91355661602181,72.80549429816404,132.89526101407836,11380.0,1348.0,-11808.0,10836.0,920.0,-12528.0,124488401.44,1348118.08,147794749.6,177.0,90.0,177.0,0.1492708128739895,0.7701597296588548,0.16591671154358414,16541.68498267942
2,1698,11156.88,1137.96,-12157.04,128.21304769796245,69.0680707707983,135.18771541822872,11380.0,1300.0,-11808.0,10836.0,920.0,-12476.0,124492409.92,1299723.36,147811897.28,193.0,100.0,181.0,0.3421941040676885,0.7811093732033759,0.29500618654471233,16540.86129773881
2,1723,11154.36,1088.32,-12157.28,133.73657091461558,170.96776772245695,141.91927846490765,11532.0,1380.0,-11808.0,10836.0,164.0,-12476.0,124437632.48,1213670.4,147819598.08,190.0,110.0,201.0,-0.006212001650346016,0.7583126578328047,0.13050358141953083,16536.815162582418
2,1748,10998.28,853.36,-12289.64,413.4232717204004,496.68862519691345,359.6483148855281,11532.0,1380.0,-11808.0,9384.0,-1032.0,-13644.0,121133081.76,974922.88,151164598.24,323.0,359.0,338.0,0.686036673298113,0.9359521350425027,0.6976726135488712,16530.673642897596
2,1773,10883.04,537.68,-12397.88,407.52290536852036,619.0736770369097,353.46262263498244,11532.0,1380.0,-11824.0,9384.0,-1032.0,-13644.0,118606634.56,672352.0,153832364.32,543.0,1157.0,480.0,0.5390445509477517,0.9108117695547241,0.5702329650367661,16525.68369208624
2,1798,10852.8,202.96,-12430.52,394.3152038661456,587.098252765242,339.5977173068158,11532.0,1380.0,-11824.0,9384.0,-1032.0,-13644.0,117938752.32,385877.12,154633154.08,513.0,1055.0,431.0,0.37272817841948086,0.9048738278055374,0.4253850888587124,16521.043066964558
2,1823,10848.4,-4.08,-12442.36,392.4020387306875,366.95764551239415,330.9893508860972,11476.0,1368.0,-11824.0,9384.0,-1032.0,-13644.0,117841761.92,134674.56,154921876.32,469.0,449.0,383.0,0.08430208028489561,0.905713369287513,0.11994535157611178,16519.25661877638
2,1848,10985.36,25.92,-12338.6,257.86645846251514,311.78581366059615,212.82434071318067,11596.0,952.0,-11776.0,10156.0,-960.0,-12960.0,120744629.44,97882.24,152286344.16,297.0,455.0,229.0,0.3054853563059417,0.7262038612028062,0.34044253258530766,16526.15055727363
2,1873,11060.12,279.84,-12266.04,258.47828844991994,500.71977632204624,241.6943491271569,11856.0,1820.0,-11364.0,10156.0,-420.0,-12792.0,122393065.44,329030.72,150514153.44,269.0,516.0,302.0,0.1966802524858453,0.7530952464542812,0.2940232877711628,16529.422040745372
2,1898,10992.16,741.28,-12320.56,327.4805252224932,649.767682791319,307.55449338287997,11856.0,2336.0,-11364.0,10156.0,-120.0,-13384.0,120934824.96,971694.08,151890788.48,400.0,1228.0,417.0,-0.3667975744968798,0.6609807468061897,-0.3186890076618677,16545.753598022555
2,1923,10714.84,1015.0,-12540.88,484.95089895782235,568.6687260611401,423.74089441544345,11856.0,2336.0,-11364.0,9708.0,-116.0,-13392.0,115042973.6,1353609.12,157453227.52,626.0,941.0,468.0,-0.30013430092242493,0.8259612899874094,-0.26801976960183693,16547.31210120472
2,1948,10515.44,1248.12,-12689.2,475.1343456328957,375.0999674753384,431.7393658215567,11856.0,2336.0,-11364.0,9708.0,260.0,-13392.0,110800231.04,1698503.52,161202195.52,694.0,335.0,535.0,-0.10487055900111975,0.8620930448609034,-0.12730817417077622,16543.01456281382
2,1973,10225.2,1303.84,-12931.36,338.2796476289994,240.71953472869632,300.22909652463716,11452.0,2336.0,-12088.0,9692.0,888.0,-13392.0,104669148.16,1757944.64,167310208.96,438.0,269.0,425.0,0.7607294226724238,0.7426541699229823,0.5636155255936633,16544.166888811473
2,1998,9999.28,1074.88,-13109.76,232.1409089324844,287.4762348438562,219.85764121358162,10520.0,1588.0,-12436.0,9328.0,-80.0,-13572.0,100039489.92,1238009.6,171914144.64,361.0,285.0,304.0,0.6550565255638768,0.8539310556662125,0.6263180287755181,16528.277581558767
2,2023,9923.0,867.8,-13174.04,220.17765554206449,395.17140584814587,199.7578494077267,10404.0,1428.0,-12700.0,9328.0,-140.0,-13572.0,98514407.2,909237.28,173595233.12,373.0,630.0,285.0,0.6808074978095288,0.8479727552380896,0.6349471391109571,16523.075813579897
2,2048,9910.96,764.48,-13186.84,202.64855884017533,336.60007367794793,184.8781609601307,10264.0,1304.0,-12700.0,9328.0,-140.0,-13572.0,98268194.56,697729.28,173926929.12,343.0,442.0,266.0,0.4662159599479173,0.8205847075271766,0.4280598117755463,16519.258279157246
2,2073,9916.32,692.24,-13187.28,198.5230908483948,275.71627155465455,176.70982315649576,10264.0,1188.0,-12768.0,9328.0,-140.0,-13572.0,98372813.76,555215.68,173935580.16,300.0,280.0,256.0,0.5260285511999743,0.8413336619321617,0.4824616484385076,16518.412875952265
2,2098,9953.52,681.72,-13168.16,275.6692394881954,419.5354592880082,272.0875858983647,10328.0,2220.0,-12768.0,8748.0,-1144.0,-14364.0,99148553.92,640752.16,173474469.44,331.0,307.0,270.0,0.707015042865345,0.8145772112102042,0.6215221428796318,16530.172165384265
2,2123,9929.92,1004.16,-13146.2,351.9893089285525,713.8663000870681,287.67836206430263,10484.0,3012.0,-12668.0,8748.0,-1344.0,-14364.0,98727207.68,1517942.4,172905333.28,370.0,285.0,236.0,0.17534123924805048,0.6755182831143346,0.38724019493873163,16526.371343836574
2,2148,9944.48,1240.92,-13115.24,436.6843363346114,788.3935778530923,344.01427644794046,10664.0,3012.0,-12424.0,8748.0,-1344.0,-14364.0,99083375.68,2161446.88,172127866.08,504.0,887.0,388.0,0.26959298808900833,0.753721339962055,0.47173902890943986,16533.01322239889
2,2173,9941.44,1383.64,-13107.28,439.70590898917874,753.9275498348632,347.36234913991467,10664.0,3012.0,-12424.0,8748.0,-1344.0,-14364.0,99025570.56,2482866.4,171921449.6,545.0,677.0,415.0,0.29560973426235554,0.7634458668247973,0.4742170179349901,16534.752492269166
2,2198,9968.04,1533.52,-13067.84,385.4773643159867,547.1078226455913,259.20056790061244,10664.0,3012.0,-12424.0,8768.0,-1344.0,-13812.0,99510414.24,2651010.56,170835627.2,384.0,426.0,273.0,0.14279881594749597,0.7687868879755504,0.31513623394368334,16522.012118356222
2,2223,10035.44,1407.32,-13049.28,290.08910079491085,306.4376243218187,215.93249315468947,10664.0,2912.0,-12424.0,9076.0,956.0,-13588.0,100794207.68,2074453.6,170330335.36,282.0,289.0,225.0,0.1584906196376695,0.8610506636450642,0.34715407389452035,16528.519586248643
2,2248,10030.16,1250.44,-13073.6,154.4802071464173,144.89929744481165,129.00604636992796,10352.0,1616.0,-12764.0,9672.0,932.0,-13348.0,100627973.76,1584596.0,170935659.52,250.0,195.0,175.0,-0.10563181905305981,0.802297740022272,0.015992394552462198,16527.08423286193
2,2273,10072.2,1165.4,-13046.04,139.78998533514482,116.81558115251579,118.70972327488599,10392.0,1428.0,-12824.0,9764.0,932.0,-13348.0,101468754.08,1371803.04,170213251.68,169.0,157.0,181.0,-0.08479055813715083,0.7330223244368326,0.03898538508162964,16524.212598804006
2,2298,10101.4,1005.88,-13033.0,153.6639189920653,392.777781449002,135.38256904047876,10392.0,1588.0,-12800.0,9708.0,-556.0,-13368.0,102061894.56,1166068.96,169877417.44,218.0,175.0,218.0,0.13285105261927188,0.7611653733771914,0.18213505807889185,16525.749339219852
2,2323,10277.6,924.6,-12889.0,331.9604795755061,511.6356125212551,309.0658829440739,11312.0,1968.0,-11896.0,9708.0,-556.0,-13368.0,105739259.52,1116656.16,166221842.72,210.0,302.0,214.0,0.49450432027681074,0.9433525209552706,0.5183599578375003,16524.886239770596
2,2348,10495.88,1045.84,-12687.2,484.5845907578986,599.0820765137278,452.8883306070052,11384.0,1968.0,-11696.0,9708.0,-556.0,-13368.0,110398319.2,1452680.64,161170151.68,832.0,702.0,777.0,0.7002655845925352,0.9742525259061489,0.7113011265353457,16523.183228687896
2,2373,10537.68,1050.52,-12655.36,462.9474890308834,603.0932677455455,438.1527477946476,11384.0,1968.0,-11696.0,9708.0,-556.0,-13368.0,111257020.16,1467313.76,160350114.56,764.0,800.0,748.0,0.7459576755440653,0.9724360957018428,0.7426894067639068,16524.79163483524
2,2398,10608.48,1201.84,-12597.64,416.17737756874766,455.83731132938215,397.65154394268365,11384.0,1968.0,-11696.0,10036.0,32.0,-13200.0,112713051.52,1652207.04,158858660.32,660.0,520.0,687.0,0.7289789514298688,0.973690401585995,0.7341389141557892,16529.356841123925
2,2423,10626.4,1218.04,-12586.48,428.85895117159436,308.7691668544643,404.2248008225126,11780.0,1752.0,-11520.0,10036.0,480.0,-13200.0,113104296.96,1578959.84,158582876.48,709.0,400.0,567.0,0.2522759577917981,0.9683201598899064,0.27135513530416994,16530.59579252683
2,2448,10713.2,987.56,-12527.12,517.603554856417,280.70932724083104,455.6330383104368,11924.0,1480.0,-11520.0,10036.0,116.0,-13200.0,115040567.68,1054072.48,157136336.96,809.0,438.0,696.0,-0.706890272502424,0.9503192356923682,-0.6977021365322764,16529.344043238114
2,2473,10771.68,1071.64,-12455.52,528.0317202593042,367.01960492594947,475.33576511766915,11924.0,1928.0,-11436.0,9868.0,116.0,-13260.0,116307907.52,1283115.68,155365922.56,879.0,518.0,776.0,-0.5869490866704297,0.9419562888131714,-0.5264592445517711,16520.98436675607
2,2498,10695.08,1060.52,-12504.56,596.0141890928436,374.6262799110601,522.7113987660878,11924.0,1928.0,-11436.0,9676.0,116.0,-13500.0,114739969.12,1265047.52,156637248.0,1030.0,596.0,883.0,-0.5171348450461537,0.9494483107774614,-0.45383975726383174,16511.429647032604
2,2523,10736.52,1323.56,-12448.36,572.0407412064283,565.4220073537995,507.7817153068827,11924.0,2588.0,-11436.0,9676.0,116.0,-13500.0,115600092.32,2071513.12,155219508.96,1001.0,707.0,852.0,-0.061423137066903395,0.9501121962315062,0.02280596210519684,16519.006278616944
2,2548,10693.0,1781.16,-12438.92,519.1172121977849,608.4188807063765,515.834036876203,11556.0,2752.0,-11436.0,9676.0,516.0,-13500.0,114609731.68,3542704.48,154992815.52,964.0,1213.0,873.0,0.8175415936192226,0.9744467476066213,0.8129951955217011,16526.875136652816
2,2573,10785.84,1975.24,-12332.2,585.1245118776003,611.4223927858711,574.1786133251568,11656.0,2752.0,-11440.0,9608.0,652.0,-13500.0,116676715.2,4275410.4,152412837.92,977.0,1130.0,1031.0,0.8775306137990918,0.9806122845059674,0.9002209060221532,16533.585415034322
