data_id,_id,x,y,z
72,1,10184,-396,-13016
73,1,10184,-396,-13016
74,1,10144,-468,-12884
75,1,10144,-468,-12884
76,1,10176,-476,-12916
77,1,10176,-476,-12916
78,1,10176,-476,-12916
79,1,10204,-432,-12972
80,1,10204,-432,-12972
81,1,10204,-432,-12972
82,1,10204,-432,-12972
83,1,10116,-504,-13064
84,1,10116,-504,-13064
85,1,10116,-504,-13064
86,1,10116,-504,-13064
87,1,10264,-468,-12956
88,1,10264,-468,-12956
89,1,10264,-468,-12956
90,1,10264,-468,-12956
91,1,10236,-580,-13144
92,1,10236,-580,-13144
93,1,10236,-580,-13144
94,1,10236,-580,-13144
95,1,10272,-440,-13028
96,1,10272,-440,-13028
97,1,10272,-440,-13028
98,1,10096,-396,-12936
99,1,10096,-396,-12936
100,1,10096,-396,-12936
101,1,10164,-476,-13048
102,1,10164,-476,-13048
103,1,10052,-488,-13116
104,1,10052,-488,-13116
105,1,10032,-464,-13048
106,1,10032,-464,-13048
107,1,10032,-464,-13048
108,1,10028,-476,-12992
109,1,10028,-476,-12992
110,1,10028,-476,-12992
111,1,10028,-476,-12992
112,1,10088,-580,-12968
113,1,10088,-580,-12968
114,1,10088,-580,-12968
115,1,10088,-580,-12968
116,1,10040,-540,-13156
117,1,10040,-540,-13156
118,1,10096,-584,-13148
119,1,10096,-584,-13148
120,1,10076,-576,-13112
121,1,10076,-576,-13112
122,1,9976,-512,-13024
123,1,9976,-512,-13024
124,1,9976,-512,-13024
125,1,9976,-512,-13024
126,1,9940,-516,-13208
127,1,9940,-516,-13208
128,1,10036,-504,-13092
129,1,9812,-520,-13320
130,1,9984,-544,-13108
131,1,9984,-544,-13108
132,1,9984,-544,-13108
133,1,9948,-520,-13008
134,1,9936,-596,-13044
135,1,10096,-612,-13252
136,1,10112,-472,-13032
137,1,10112,-472,-13032
138,1,10136,-536,-13060
139,1,10136,-536,-13060
140,1,10136,-536,-13060
141,1,10032,-536,-13004
142,1,10032,-536,-13004
143,1,10032,-536,-13004
144,1,10060,-560,-13088
145,1,10060,-560,-13088
146,1,10060,-560,-13088
147,1,10060,-560,-13088
148,1,10032,-584,-13064
149,1,10032,-584,-13064
150,1,10032,-584,-13064
151,1,10032,-584,-13064
152,1,10128,-500,-13076
153,1,10016,-424,-13120
154,1,10016,-424,-13120
155,1,10016,-424,-13120
156,1,10040,-504,-13104
157,1,10040,-504,-13104
158,1,9920,-580,-13140
159,1,10060,-524,-13140
160,1,10060,-524,-13140
161,1,9932,-616,-13220
162,1,9932,-616,-13220
163,1,9932,-616,-13220
164,1,10064,-564,-13132
165,1,10064,-564,-13132
166,1,10064,-564,-13132
167,1,10124,-568,-13072
168,1,10168,-432,-13068
169,1,10168,-432,-13068
170,1,10032,-516,-13108
171,1,10032,-516,-13108
172,1,10032,-516,-13108
173,1,10260,-588,-13116
174,1,10260,-588,-13116
175,1,10260,-588,-13116
176,1,10260,-588,-13116
177,1,10076,-664,-12808
178,1,10076,-664,-12808
179,1,10076,-664,-12808
180,1,9944,-528,-13204
181,1,9944,-528,-13204
182,1,9944,-528,-13204
183,1,9944,-528,-13204
184,1,10596,-580,-12672
185,1,10596,-580,-12672
186,1,10596,-580,-12672
187,1,10596,-580,-12672
188,1,10212,-592,-12604
189,1,10212,-592,-12604
190,1,10212,-592,-12604
191,1,10528,-800,-12892
192,1,10076,-524,-13024
193,1,10076,-524,-13024
194,1,10076,-524,-13024
195,1,10172,-296,-12904
196,1,10172,-296,-12904
197,1,10172,-296,-12904
198,1,10152,-228,-12696
199,1,10300,-156,-12976
200,1,10300,-156,-12976
201,1,10300,-156,-12976
202,1,10424,-360,-12920
203,1,10424,-360,-12920
204,1,10424,-360,-12920
205,1,10160,-496,-12872
206,1,10160,-496,-12872
207,1,10160,-496,-12872
208,1,10160,-496,-12872
209,1,10248,-480,-12832
210,1,10248,-480,-12832
211,1,10248,-480,-12832
212,1,10160,-448,-12896
213,1,10160,-448,-12896
214,1,10160,-448,-12896
215,1,10224,-436,-12936
216,1,10224,-436,-12936
217,1,10224,-436,-12936
218,1,10384,-284,-12876
219,1,10384,-284,-12876
220,1,10384,-284,-12876
221,1,10284,-532,-12972
222,1,10284,-532,-12972
223,1,10284,-532,-12972
224,1,10452,-576,-12908
225,1,10452,-576,-12908
226,1,10452,-576,-12908
227,1,10452,-576,-12908
228,1,10100,-556,-13036
229,1,10100,-556,-13036
230,1,10184,-520,-12920
231,1,10184,-520,-12920
232,1,10184,-520,-12920
233,1,10036,-512,-13148
234,1,9944,-568,-13048
235,1,9944,-568,-13048
236,1,10188,-512,-13132
237,1,10188,-512,-13132
238,1,10188,-512,-13132
239,1,10032,-548,-13200
240,1,10032,-548,-13200
241,1,10032,-548,-13200
242,1,10032,-548,-13200
243,1,9912,-500,-13136
244,1,9912,-500,-13136
245,1,9912,-500,-13136
246,1,10108,-588,-13088
247,1,10108,-588,-13088
248,1,10004,-472,-13156
249,1,10004,-472,-13156
250,1,10004,-472,-13156
251,1,10004,-472,-13156
252,1,10004,-472,-13156
253,1,9808,-544,-13224
254,1,9808,-544,-13224
255,1,9808,-544,-13224
256,1,9752,-756,-13312
257,1,10384,-784,-13444
258,1,11120,-316,-13136
259,1,11120,-316,-13136
260,1,11120,-316,-13136
261,1,9184,-812,-13036
262,1,9184,-812,-13036
263,1,9760,-336,-13300
264,1,9760,-336,-13300
265,1,9964,-344,-13268
266,1,9964,-344,-13268
267,1,9964,-344,-13268
268,1,9964,-344,-13268
269,1,9684,-356,-13132
270,1,9684,-356,-13132
271,1,9684,-356,-13132
272,1,9684,-356,-13132
273,1,9648,-376,-13264
274,1,9648,-376,-13264
275,1,9648,-376,-13264
276,1,9792,-460,-13392
277,1,9840,-172,-13276
278,1,9840,-172,-13276
279,1,9840,-172,-13276
280,1,9836,-256,-13120
281,1,9836,-256,-13120
282,1,9836,-256,-13120
283,1,9916,-384,-13328
284,1,9768,-380,-13200
285,1,9880,-428,-13228
286,1,9872,-416,-13260
287,1,9872,-416,-13260
288,1,9872,-416,-13260
289,1,9780,-488,-13172
290,1,9780,-488,-13172
291,1,9780,-488,-13172
292,1,9792,-360,-13220
293,1,9792,-360,-13220
294,1,9792,-360,-13220
295,1,9792,-360,-13220
296,1,9868,-304,-13264
297,1,9868,-304,-13264
298,1,9868,-304,-13264
299,1,9868,-304,-13264
300,1,10028,-508,-13336
301,1,10028,-508,-13336
302,1,10028,-508,-13336
303,1,9800,-356,-13168
304,1,9800,-356,-13168
305,1,9800,-356,-13168
306,1,9924,-324,-13096
307,1,9884,-404,-13224
308,1,9884,-404,-13224
309,1,9864,-388,-13224
310,1,9864,-388,-13224
311,1,10040,-524,-13168
312,1,10040,-524,-13168
313,1,10040,-524,-13168
314,1,10040,-524,-13168
315,1,9860,-348,-13220
316,1,9860,-348,-13220
317,1,9860,-348,-13220
318,1,9860,-480,-13132
319,1,9860,-480,-13132
320,1,10112,-456,-13116
321,1,9996,-380,-13168
322,1,9996,-380,-13168
323,1,9848,-404,-13208
324,1,9848,-404,-13208
325,1,9848,-404,-13208
326,1,9848,-404,-13208
327,1,9848,-404,-13208
328,1,10024,-404,-13312
329,1,10112,-440,-13144
330,1,10112,-440,-13144
331,1,9976,-388,-13120
332,1,9976,-388,-13120
333,1,9976,-388,-13120
334,1,10084,-344,-13160
335,1,10084,-344,-13160
336,1,10180,-488,-13108
337,1,10180,-488,-13108
338,1,10180,-488,-13108
339,1,10180,-488,-13108
340,1,9944,-476,-13244
341,1,9944,-476,-13244
342,1,9944,-476,-13244
343,1,9896,-368,-13028
344,1,9896,-368,-13028
345,1,9896,-368,-13028
346,1,9896,-368,-13028
347,1,9916,-472,-13272
348,1,9916,-472,-13272
349,1,9916,-472,-13272
350,1,9916,-472,-13272
351,1,10028,-392,-12936
352,1,10028,-392,-12936
353,1,10136,-344,-13192
354,1,10136,-344,-13192
355,1,10136,-344,-13192
356,1,9932,-276,-12916
357,1,9932,-276,-12916
358,1,9932,-276,-12916
359,1,9904,-520,-13124
360,1,9904,-520,-13124
361,1,10072,-212,-13032
362,1,10072,-212,-13032
363,1,10072,-212,-13032
364,1,9928,-312,-13008
365,1,9928,-312,-13008
366,1,9928,-312,-13008
367,1,9928,-312,-13008
368,1,10096,-340,-13132
369,1,10096,-340,-13132
370,1,10096,-340,-13132
371,1,10108,-352,-13100
372,1,10108,-352,-13100
373,1,10312,-464,-13096
374,1,10312,-464,-13096
375,1,10312,-464,-13096
376,1,10312,-464,-13096
377,1,10312,-464,-13096
378,1,10256,-308,-13004
379,1,10256,-308,-13004
380,1,10264,-304,-12964
381,1,10264,-304,-12964
382,1,10216,-340,-13060
383,1,10216,-340,-13060
384,1,10432,-364,-12876
385,1,10432,-364,-12876
386,1,10432,-364,-12876
387,1,10432,-364,-12876
388,1,10488,-284,-12936
389,1,10488,-284,-12936
390,1,10160,-384,-12984
391,1,10160,-384,-12984
392,1,10160,-384,-12984
393,1,10352,-312,-12840
394,1,10352,-312,-12840
395,1,10352,-312,-12840
396,1,10352,-312,-12840
397,1,10516,-320,-12780
398,1,10516,-320,-12780
399,1,10516,-320,-12780
400,1,10516,-320,-12780
401,1,10252,-480,-12960
402,1,10252,-480,-12960
403,1,10252,-480,-12960
404,1,10252,-480,-12960
405,1,10404,-340,-12800
406,1,10404,-340,-12800
407,1,10404,-340,-12800
408,1,10404,-340,-12800
409,1,10480,-280,-12768
410,1,10480,-280,-12768
411,1,10480,-280,-12768
412,1,10272,-440,-12956
413,1,10300,-508,-12940
414,1,10288,-376,-12872
415,1,10432,-456,-12916
416,1,10432,-456,-12916
417,1,10432,-456,-12916
418,1,10252,-284,-12800
419,1,10252,-284,-12800
420,1,10252,-284,-12800
421,1,10252,-284,-12800
422,1,10252,-284,-12800
423,1,10272,-416,-13108
424,1,10272,-416,-13108
425,1,10272,-416,-13108
426,1,10284,-408,-12800
427,1,10284,-408,-12800
428,1,10136,-456,-12936
429,1,10228,-328,-13032
430,1,10228,-328,-13032
431,1,10200,-536,-13016
432,1,10200,-536,-13016
433,1,10188,-440,-13104
434,1,10096,-252,-13040
435,1,10096,-252,-13040
436,1,10096,-252,-13040
437,1,10096,-252,-13040
438,1,11212,404,-12820
439,1,11212,404,-12820
440,1,11212,404,-12820
441,1,11212,404,-12820
442,1,10648,-164,-12868
443,1,10648,-164,-12868
444,1,10648,-164,-12868
445,1,10124,-484,-13084
446,1,10184,-476,-12960
447,1,10184,-476,-12960
448,1,10184,-476,-12960
449,1,10184,-476,-12960
450,1,10184,-476,-12960
451,1,10184,-476,-12960
452,1,9644,-592,-13472
453,1,9700,-552,-13448
454,1,9700,-552,-13448
455,1,9848,-564,-13624
456,1,9848,-564,-13624
457,1,9848,-564,-13624
458,1,9492,-240,-13540
459,1,9492,-240,-13540
460,1,9492,-240,-13540
461,1,9492,-240,-13540
462,1,9424,100,-13384
463,1,9424,100,-13384
464,1,9424,100,-13384
465,1,9324,-448,-13592
466,1,9324,-448,-13592
467,1,9324,-448,-13592
468,1,9324,-448,-13592
469,1,9324,-448,-13592
470,1,9144,-948,-13784
471,1,9144,-948,-13784
472,1,9144,-948,-13784
473,1,9728,-1176,-13612
474,1,9728,-1176,-13612
475,1,9728,-1176,-13612
476,1,9184,-1316,-13480
477,1,9184,-1316,-13480
478,1,8884,-1256,-13664
479,1,8964,-1072,-13904
480,1,8964,-1072,-13904
481,1,8964,-1072,-13904
482,1,8964,-1072,-13904
483,1,8980,-948,-13904
484,1,9104,-776,-13904
485,1,9104,-776,-13904
486,1,9164,-852,-13812
487,1,9164,-852,-13812
488,1,9208,-808,-13588
489,1,9208,-808,-13588
490,1,9208,-808,-13588
491,1,9208,-808,-13588
492,1,9436,-868,-13488
493,1,9436,-868,-13488
494,1,9436,-868,-13488
495,1,9436,-868,-13488
496,1,9672,-880,-13580
497,1,9672,-880,-13580
498,1,9496,-728,-13500
499,1,9496,-728,-13500
500,1,9284,-788,-13428
501,1,9460,-744,-13460
502,1,9460,-744,-13460
503,1,9460,-744,-13460
504,1,9484,-648,-13392
505,1,9484,-648,-13392
506,1,9484,-648,-13392
507,1,9484,-648,-13392
508,1,9764,-700,-13428
509,1,9764,-700,-13428
510,1,9764,-700,-13428
511,1,9740,-564,-13336
512,1,9740,-564,-13336
513,1,9404,-708,-13360
514,1,9404,-708,-13360
515,1,9404,-708,-13360
516,1,10240,-432,-13160
517,1,10240,-432,-13160
518,1,10240,-432,-13160
519,1,9708,-472,-13144
520,1,9708,-472,-13144
521,1,9708,-472,-13144
522,1,9492,-504,-13052
523,1,9492,-504,-13052
524,1,9480,-364,-13408
525,1,9480,-364,-13408
526,1,9480,-364,-13408
527,1,9564,-184,-13476
528,1,9564,-184,-13476
529,1,9564,-184,-13476
530,1,9564,-184,-13476
531,1,9608,-212,-13480
532,1,9512,-188,-13320
533,1,9464,-256,-13552
534,1,9660,-400,-13532
535,1,9660,-400,-13532
536,1,9660,-400,-13532
537,1,9572,-424,-13516
538,1,9572,-424,-13516
539,1,9324,-532,-13524
540,1,9324,-532,-13524
541,1,9476,-544,-13464
542,1,9476,-544,-13464
543,1,9476,-544,-13464
544,1,9528,-644,-13536
545,1,9528,-644,-13536
546,1,9528,-644,-13536
547,1,9376,-592,-13364
548,1,9376,-592,-13364
549,1,9376,-592,-13364
550,1,9640,-612,-13408
551,1,9640,-612,-13408
552,1,9640,-612,-13408
553,1,9640,-612,-13408
554,1,9488,-696,-13760
555,1,9488,-696,-13760
556,1,9488,-696,-13760
557,1,9488,-696,-13760
558,1,9280,-656,-13752
559,1,9280,-656,-13752
560,1,9280,-656,-13752
561,1,9280,-656,-13752
562,1,9356,-676,-13544
563,1,9356,-676,-13544
564,1,9356,-676,-13544
565,1,9356,-676,-13544
566,1,9204,-668,-13564
567,1,9304,-684,-13768
568,1,9304,-684,-13768
569,1,9240,-668,-13680
570,1,9252,-608,-13692
571,1,9252,-608,-13692
572,1,9240,-596,-13584
573,1,9240,-596,-13584
574,1,9240,-596,-13584
575,1,9240,-596,-13584
576,1,9240,-596,-13584
577,1,9240,-596,-13584
578,1,9132,-480,-13680
579,1,9132,-480,-13680
580,1,9132,-480,-13680
581,1,9132,-480,-13680
582,1,9172,-544,-13636
583,1,9172,-544,-13636
584,1,9172,-544,-13636
585,1,9228,-640,-13820
586,1,9236,-608,-13748
587,1,9236,-608,-13748
588,1,9236,-608,-13748
589,1,9132,-468,-13816
590,1,9132,-468,-13816
591,1,9132,-468,-13816
592,1,9132,-468,-13816
593,1,9140,-500,-13564
594,1,9140,-500,-13564
595,1,9140,-500,-13564
596,1,9176,-492,-13636
597,1,9120,-524,-13692
598,1,9336,-580,-13784
599,1,9336,-580,-13784
600,1,9336,-580,-13784
601,1,9292,-472,-13616
602,1,9292,-472,-13616
603,1,9292,-472,-13616
604,1,9292,-472,-13616
605,1,9160,-504,-13680
606,1,9160,-504,-13680
607,1,9160,-504,-13680
608,1,9240,-484,-13716
609,1,9316,-508,-13780
610,1,9316,-508,-13780
611,1,9188,-504,-13676
612,1,9316,-536,-13580
613,1,9316,-536,-13580
614,1,9316,-536,-13580
615,1,9316,-536,-13580
616,1,9228,-520,-13668
617,1,9228,-520,-13668
618,1,9228,-520,-13668
619,1,9228,-520,-13668
620,1,9352,-564,-13796
621,1,9352,-564,-13796
622,1,9352,-564,-13796
623,1,9300,-524,-13644
624,1,9300,-524,-13644
625,1,9264,-600,-13572
626,1,9216,-620,-13668
627,1,9216,-620,-13668
628,1,9216,-620,-13668
629,1,9216,-620,-13668
630,1,9216,-620,-13668
631,1,9316,-592,-13516
632,1,9316,-592,-13516
633,1,9344,-548,-13704
634,1,9344,-548,-13704
635,1,9344,-548,-13704
636,1,9312,-596,-13584
637,1,9312,-596,-13584
638,1,9312,-596,-13584
639,1,9464,-556,-13472
640,1,9464,-556,-13472
641,1,9464,-556,-13472
642,1,9464,-556,-13472
643,1,9484,-584,-13448
644,1,9484,-584,-13448
645,1,9484,-584,-13448
646,1,9540,-572,-13616
647,1,9596,-396,-13452
648,1,9596,-396,-13452
649,1,9448,-572,-13404
650,1,9448,-572,-13404
651,1,9448,-572,-13404
652,1,9484,-544,-13548
653,1,9484,-544,-13548
654,1,9484,-544,-13548
655,1,9484,-544,-13548
656,1,9744,-460,-13436
657,1,9744,-460,-13436
658,1,9600,-472,-13652
659,1,9176,-908,-13644
660,1,9176,-908,-13644
661,1,9728,-412,-13624
662,1,9728,-412,-13624
663,1,9728,-412,-13624
664,1,9044,-788,-13704
665,1,9044,-788,-13704
666,1,9044,-788,-13704
667,1,9044,-788,-13704
668,1,9660,-196,-13424
669,1,9660,-196,-13424
670,1,9660,-196,-13424
671,1,9028,-432,-13644
672,1,9244,-348,-13720
673,1,9244,-348,-13720
674,1,9136,-284,-13556
675,1,9136,-284,-13556
676,1,9136,-284,-13556
677,1,9136,-284,-13556
678,1,9236,-292,-13784
679,1,9236,-292,-13784
680,1,9236,-292,-13784
681,1,9552,-188,-13564
682,1,9332,-272,-13532
683,1,9332,-272,-13532
684,1,9640,-400,-13500
685,1,9640,-400,-13500
686,1,9640,-400,-13500
687,1,9640,-400,-13500
688,1,9764,-280,-13400
689,1,9764,-280,-13400
690,1,9764,-280,-13400
691,1,9352,-436,-13496
692,1,9352,-436,-13496
693,1,9352,-436,-13496
694,1,9828,-444,-13596
695,1,9828,-444,-13596
696,1,9588,-272,-13568
697,1,9752,-300,-13376
698,1,9752,-300,-13376
699,1,9568,-524,-13388
700,1,9568,-524,-13388
701,1,9568,-524,-13388
702,1,9456,-412,-13256
703,1,9456,-412,-13256
704,1,9672,-432,-13352
705,1,9672,-432,-13352
706,1,9672,-432,-13352
707,1,9672,-432,-13352
708,1,9828,-532,-13452
709,1,9828,-532,-13452
710,1,9828,-532,-13452
711,1,9768,-528,-13340
712,1,9664,-440,-13228
713,1,9664,-440,-13228
714,1,9664,-440,-13228
715,1,9664,-440,-13228
716,1,9624,-404,-13308
717,1,9624,-404,-13308
718,1,9624,-404,-13308
719,1,9624,-404,-13308
720,1,9624,-404,-13308
721,1,10048,-588,-13532
722,1,10048,-588,-13532
723,1,10048,-588,-13532
724,1,10048,-588,-13532
725,1,10048,-588,-13532
726,1,9176,-568,-13472
727,1,9176,-568,-13472
728,1,9692,-400,-13352
729,1,9692,-400,-13352
730,1,9692,-400,-13352
731,1,9216,-540,-13412
732,1,9216,-540,-13412
733,1,9780,-188,-13532
734,1,9680,-528,-13440
735,1,9680,-528,-13440
736,1,9680,-528,-13440
737,1,9680,-528,-13440
738,1,9668,-376,-13344
739,1,9668,-376,-13344
740,1,9668,-376,-13344
741,1,9624,-480,-13284
742,1,9624,-480,-13284
743,1,9624,-480,-13284
744,1,9832,-504,-13548
745,1,9716,-532,-13148
746,1,9764,-572,-13208
747,1,9764,-572,-13208
748,1,9616,-480,-13284
749,1,9616,-480,-13284
750,1,9672,-596,-13324
751,1,9672,-596,-13324
752,1,9672,-596,-13324
753,1,9672,-596,-13324
754,1,9976,-524,-13264
755,1,9976,-524,-13264
756,1,9976,-524,-13264
757,1,9976,-524,-13264
758,1,9976,-524,-13264
759,1,9976,-524,-13264
760,1,9976,-524,-13264
761,1,9736,-544,-13308
762,1,9864,-500,-13260
763,1,9864,-500,-13260
764,1,9844,-512,-13256
765,1,9844,-512,-13256
766,1,9900,-516,-13168
767,1,9900,-516,-13168
768,1,9900,-516,-13168
769,1,9900,-516,-13168
770,1,9900,-516,-13168
771,1,9900,-516,-13168
772,1,9900,-516,-13168
773,1,9792,-536,-13304
774,1,9792,-536,-13304
775,1,9860,-620,-13268
776,1,9820,-572,-13200
777,1,9820,-572,-13200
778,1,9820,-572,-13200
779,1,9820,-572,-13200
780,1,9864,-456,-13248
781,1,9864,-456,-13248
782,1,9864,-456,-13248
783,1,9864,-456,-13248
784,1,9668,-664,-13308
785,1,9668,-664,-13308
786,1,9668,-664,-13308
787,1,9668,-664,-13308
788,1,9592,-568,-13424
789,1,9800,-488,-13208
790,1,9828,-504,-13260
791,1,9596,-528,-13316
792,1,9596,-528,-13316
793,1,9760,-524,-13288
794,1,9760,-524,-13288
795,1,9760,-524,-13288
796,1,9624,-664,-13392
797,1,9624,-664,-13392
798,1,9624,-664,-13392
799,1,9624,-664,-13392
800,1,9624,-664,-13392
801,1,9840,-560,-13260
802,1,9644,-604,-13260
803,1,9644,-604,-13260
804,1,9644,-604,-13260
805,1,9692,-632,-13312
806,1,9692,-632,-13312
807,1,9772,-572,-13356
808,1,9708,-584,-13388
809,1,9708,-584,-13388
810,1,9708,-584,-13388
811,1,9748,-560,-13312
812,1,9748,-560,-13312
813,1,9748,-560,-13312
814,1,9748,-560,-13312
815,1,9744,-496,-13268
816,1,9744,-496,-13268
817,1,9744,-496,-13268
818,1,9744,-496,-13268
819,1,9700,-524,-13320
820,1,9700,-524,-13320
821,1,9980,-572,-13312
822,1,9980,-572,-13312
823,1,9980,-572,-13312
824,1,9980,-572,-13312
825,1,9696,-500,-13208
826,1,9696,-500,-13208
827,1,9800,-544,-13288
828,1,9800,-544,-13288
829,1,9792,-612,-13372
830,1,9792,-612,-13372
831,1,9792,-612,-13372
832,1,9860,-600,-13268
833,1,9860,-600,-13268
834,1,9860,-600,-13268
835,1,9860,-600,-13268
836,1,9896,-504,-13308
837,1,9896,-504,-13308
838,1,9896,-504,-13308
839,1,9896,-504,-13308
840,1,9724,-500,-13184
841,1,9724,-500,-13184
842,1,9724,-500,-13184
843,1,9724,-500,-13184
844,1,9704,-536,-13252
845,1,9704,-536,-13252
846,1,9968,-476,-13336
847,1,9784,-528,-13316
848,1,9784,-528,-13316
849,1,9784,-528,-13316
850,1,9980,-328,-13248
851,1,9992,-580,-13504
852,1,9992,-580,-13504
853,1,9992,-580,-13504
854,1,10056,-828,-13040
855,1,10056,-828,-13040
856,1,10056,-828,-13040
857,1,9840,-544,-12848
858,1,9840,-544,-12848
859,1,9840,-544,-12848
860,1,9840,-544,-12848
861,1,10240,-580,-13104
862,1,10240,-580,-13104
863,1,10240,-580,-13104
864,1,10144,-372,-13024
865,1,10192,-428,-12784
866,1,10216,-532,-13040
867,1,10216,-532,-13040
868,1,10216,-532,-13040
869,1,10216,-532,-13040
870,1,10216,-532,-13040
871,1,10268,-676,-13068
872,1,10268,-676,-13068
873,1,10268,-676,-13068
874,1,10488,-760,-12996
875,1,10488,-760,-12996
876,1,10452,-808,-12840
877,1,10452,-808,-12840
878,1,10324,-796,-12780
879,1,10324,-796,-12780
880,1,10324,-796,-12780
881,1,10372,-644,-12880
882,1,10372,-644,-12880
883,1,10368,-576,-12848
884,1,10368,-576,-12848
885,1,10268,-588,-12904
886,1,10268,-588,-12904
887,1,10268,-588,-12904
888,1,10268,-588,-12904
889,1,10332,-528,-12808
890,1,10332,-528,-12808
891,1,10256,-640,-12920
892,1,10256,-640,-12920
893,1,10108,-624,-13196
894,1,10224,-508,-12980
895,1,10224,-508,-12980
896,1,10224,-508,-12980
897,1,10224,-508,-12980
898,1,10224,-508,-12980
899,1,9784,-688,-13024
900,1,9784,-688,-13024
901,1,10008,-488,-13204
902,1,10008,-488,-13204
903,1,10008,-488,-13204
904,1,10088,-584,-13112
905,1,10088,-584,-13112
906,1,10088,-584,-13112
907,1,10088,-584,-13112
908,1,10000,-716,-13168
909,1,10000,-716,-13168
910,1,10000,-716,-13168
911,1,10000,-716,-13168
912,1,9956,-520,-12988
913,1,9956,-520,-12988
914,1,9956,-520,-12988
915,1,9972,-656,-13128
916,1,9864,-592,-13160
917,1,9864,-592,-13160
918,1,10016,-548,-13112
919,1,10016,-548,-13112
920,1,10016,-548,-13112
921,1,9804,-656,-13224
922,1,9804,-656,-13224
923,1,9804,-656,-13224
924,1,10060,-688,-13240
925,1,9916,-660,-13264
926,1,9916,-660,-13264
927,1,9916,-660,-13264
928,1,10048,-644,-13064
929,1,10048,-644,-13064
930,1,10048,-644,-13064
931,1,9840,-588,-13116
932,1,9840,-588,-13116
933,1,9840,-588,-13116
934,1,9880,-692,-13192
935,1,9868,-632,-13148
936,1,10108,-640,-13236
937,1,10108,-640,-13236
938,1,10108,-640,-13236
939,1,9968,-680,-13112
940,1,9968,-680,-13112
941,1,10008,-696,-13052
942,1,10104,-576,-13084
943,1,10104,-576,-13084
944,1,10104,-576,-13084
945,1,10220,-592,-13044
946,1,10220,-592,-13044
947,1,10220,-592,-13044
948,1,10220,-592,-13044
949,1,10072,-580,-13068
950,1,10072,-580,-13068
951,1,10024,-648,-13064
952,1,10024,-648,-13064
953,1,10020,-676,-13164
954,1,10020,-676,-13164
955,1,10020,-676,-13164
956,1,10128,-628,-13076
957,1,10128,-628,-13076
958,1,10068,-568,-13000
959,1,10068,-568,-13000
960,1,10068,-568,-13000
961,1,10068,-568,-13000
962,1,10044,-696,-13000
963,1,10044,-696,-13000
964,1,10044,-696,-13000
965,1,10044,-696,-13000
966,1,10152,-696,-13092
967,1,10152,-696,-13092
968,1,10152,-696,-13092
969,1,10152,-696,-13092
970,1,10212,-664,-12996
971,1,10212,-664,-12996
972,1,10212,-664,-12996
973,1,10212,-664,-12996
974,1,10172,-620,-13056
975,1,10172,-620,-13056
976,1,10168,-676,-12952
977,1,10140,-604,-13064
978,1,10140,-604,-13064
979,1,10036,-620,-13000
980,1,10036,-620,-13000
981,1,10048,-788,-13160
982,1,10048,-788,-13160
983,1,10084,-684,-13032
984,1,10084,-684,-13032
985,1,10140,-640,-12996
986,1,10140,-640,-12996
987,1,10140,-640,-12996
988,1,10284,-732,-13132
989,1,10284,-732,-13132
990,1,10152,-712,-13068
991,1,10152,-712,-13068
992,1,10152,-712,-13068
993,1,9876,-656,-13108
994,1,9876,-656,-13108
995,1,9876,-656,-13108
996,1,10052,-780,-13028
997,1,10052,-780,-13028
